organismo_codigo;fecha_publicacion;anyo;mes;fecha;activado;descripcion
MU204;2021-11-16;2016;Mayo;2016-05-11;SI;COMPUTADORES
MU204;2021-11-16;2016;Mayo;2016-05-11;SI;INSTRUMENTOS MUSICALES
MU204;2021-11-16;2016;Mayo;2016-05-11;SI;MAT. ENSENANZA
MU204;2021-11-16;2016;Mayo;2016-05-11;SI;RECARGA EXTINTORES
MU204;2021-11-16;2016;Mayo;2016-05-13;SI;IMPRESORA
MU204;2021-11-16;2016;Mayo;2016-05-13;SI;PENDRIVE
MU204;2021-11-16;2016;Mayo;2016-05-16;SI;ACCESS POINT
MU204;2021-11-16;2016;Mayo;2016-05-16;SI;CAMARA FOTOGRAFICA
MU204;2021-11-16;2016;Mayo;2016-05-16;SI;PENDRIVE
MU204;2021-11-16;2016;Mayo;2016-05-16;SI;ROUTER
MU204;2021-11-16;2016;Mayo;2016-05-18;SI;MAT. ENSENANZA
MU204;2021-11-16;2016;Mayo;2016-05-19;SI;COMPUTADORES
MU204;2021-11-16;2016;Mayo;2016-05-19;SI;EXTINTOR
MU204;2021-11-16;2016;Mayo;2016-05-19;SI;PLASTIFICADORA
MU204;2021-11-16;2016;Abril;2012-02-08;SI;MATERIALES DE CONSTRUCCION
MU204;2021-11-16;2016;Abril;2012-07-11;SI;MATERIAL DE ENSENANZA
MU204;2021-11-16;2016;Abril;2012-08-29;SI;CTA TELEFONICA
MU204;2021-11-16;2016;Abril;2012-10-17;SI;CTA TELEFONICA
MU204;2021-11-16;2016;Abril;2012-10-29;SI;CTA TELEFONICA
MU204;2021-11-16;2016;Abril;2012-11-26;SI;ALIMENTOS
MU204;2021-11-16;2016;Abril;2012-12-01;SI;ARRIENDO PROGRAMA COMP.
MU204;2021-11-16;2016;Abril;2012-12-27;SI;ARTICULOS DEPORTIVOS
MU204;2021-11-16;2016;Abril;2013-01-28;SI;MATERIALES DE ENSENANZA
MU204;2021-11-16;2016;Abril;2013-12-30;SI;CASACAS
MU204;2021-11-16;2016;Abril;2014-11-26;SI;IMPRESORA
MU204;2021-11-16;2016;Abril;2015-03-17;SI;MATERIALES DE ENSENANZA
MU204;2021-11-16;2016;Abril;2015-09-01;SI;HERRAMIENTAS
MU204;2021-11-16;2016;Abril;2015-09-22;SI;MATERIALES DE ENSENANZA
MU204;2021-11-16;2016;Abril;2015-09-29;SI;MATERIALES DE OFICINA
MU204;2021-11-16;2016;Abril;2015-09-29;SI;MAT. LIBRERIA
MU204;2021-11-16;2016;Abril;2015-09-30;SI;LICENCIA DE HORARIOS
MU204;2021-11-16;2016;Abril;2015-09-30;SI;MAT. DE ENSENANZA
MU204;2021-11-16;2016;Abril;2015-09-30;SI;MATERIALES DE ENSENANZA
MU204;2021-11-16;2016;Abril;2015-10-13;SI;BASUREROS
MU204;2021-11-16;2016;Abril;2015-10-13;SI;MATERIALES DE ENSENANZA
MU204;2021-11-16;2016;Abril;2015-10-19;SI;MAT. DE ENSENANZA
MU204;2021-11-16;2016;Abril;2015-10-19;SI;MATERIALES DE ENSENANZA
MU204;2021-11-16;2016;Abril;2015-10-19;SI;MATERIALES DE OFICINA
MU204;2021-11-16;2016;Abril;2015-10-22;SI;IMPRESRAS
MU204;2021-11-16;2016;Abril;2015-10-22;SI;MATERIALES DE OFICINA
MU204;2021-11-16;2016;Abril;2015-10-26;SI;MATERIALES DE LIBRERIA
MU204;2021-11-16;2016;Abril;2015-10-28;SI;MATERIAL DIDACTICO
MU204;2021-11-16;2016;Abril;2015-10-30;SI;BASUREROS
MU204;2021-11-16;2016;Abril;2015-10-30;SI;GAS
MU204;2021-11-16;2016;Abril;2015-11-05;SI;ESTANTE
MU204;2021-11-16;2016;Abril;2015-11-18;SI;TELAS
MU204;2021-11-16;2016;Abril;2015-11-20;SI;CONDENSADOR Y CONTACTOR
MU204;2021-11-16;2016;Abril;2015-11-23;SI;UTILES DE ASEO
MU204;2021-11-16;2016;Abril;2015-11-24;SI;IMPLEMENTOS DEPORTIVOS
MU204;2021-11-16;2016;Abril;2015-11-27;SI;MATERIALES DE OFICINA
MU204;2021-11-16;2016;Abril;2015-11-30;SI;ESTANTE
MU204;2021-11-16;2016;Abril;2015-12-02;SI;ESTIMULOS PARA PREMIACION
MU204;2021-11-16;2016;Abril;2015-12-04;SI;VIAJES
MU204;2021-11-16;2016;Abril;2015-12-06;SI;MEDALLAS
MU204;2021-11-16;2016;Abril;2015-12-09;SI;IMPRESORA
MU204;2021-11-16;2016;Abril;2015-12-09;SI;REPARACION DE VEHICULOS
MU204;2021-11-16;2016;Abril;2015-12-09;SI;UTILES DE LIBRERIA
MU204;2021-11-16;2016;Abril;2015-12-11;SI;BOMBA DE AGUA
MU204;2021-11-16;2016;Abril;2015-12-11;SI;MATERIALES DE OFICINA
MU204;2021-11-16;2016;Abril;2015-12-11;SI;MAT. LIBRERIA
MU204;2021-11-16;2016;Abril;2015-12-14;SI;MATERIALES DE ENSENANZA
MU204;2021-11-16;2016;Abril;2015-12-14;SI;MOCHILAS
MU204;2021-11-16;2016;Abril;2015-12-14;SI;MUEBLE COMPUTADOR
MU204;2021-11-16;2016;Abril;2015-12-16;SI;MAT. LIBRERIA
MU204;2021-11-16;2016;Abril;2015-12-16;SI;UTILES DE ASEO
MU204;2021-11-16;2016;Abril;2015-12-18;SI;CAPACITACION
MU204;2021-11-16;2016;Abril;2015-12-22;SI;MAT. LIBRERIA
MU204;2021-11-16;2016;Abril;2015-12-22;SI;TINTAS
MU204;2021-11-16;2016;Abril;2015-12-29;SI;IMPLEMENTACION DEPORTIVA
MU204;2021-11-16;2016;Abril;2015-12-29;SI;VESTUARIO DEPORTIVO
MU204;2021-11-16;2016;Abril;2015-12-31;SI;VIDRIOS
MU204;2021-11-16;2016;Abril;2016-01-05;SI;TINTAS
MU204;2021-11-16;2016;Abril;2016-01-11;SI;MANT. EXTINTORES
MU204;2021-11-16;2016;Abril;2016-01-13;SI;SILLA BRUCH
MU204;2021-11-16;2016;Abril;2016-01-18;SI;BATERIA WISC
MU204;2021-11-16;2016;Abril;2016-01-18;SI;MATERIALES DE ENSENANZA
MU204;2021-11-16;2016;Abril;2016-01-19;SI;MATERIAL DE ENSENANZA
MU204;2021-11-16;2016;Abril;2016-01-28;SI;MAT. PARA MANTENCION
MU204;2021-11-16;2016;Abril;2016-02-01;SI;MANUAL CAPACITACION
MU204;2021-11-16;2016;Abril;2016-02-09;SI;REPARACION DE VEHICULOS
MU204;2021-11-16;2016;Abril;2016-02-15;SI;MATERIALES ELECTRICOS
MU204;2021-11-16;2016;Abril;2016-02-22;SI;COLACIONES
MU204;2021-11-16;2016;Abril;2016-02-22;SI;MADERAS
MU204;2021-11-16;2016;Abril;2016-02-23;SI;MADERAS
MU204;2021-11-16;2016;Abril;2016-02-26;SI;LLAMADO CONCURSO
MU204;2021-11-16;2016;Abril;2016-02-29;SI;ASESORIA
MU204;2021-11-16;2016;Abril;2016-02-29;SI;LIBRERIA
MU204;2021-11-16;2016;Abril;2016-02-29;SI;MAT. LIBRERIA
MU204;2021-11-16;2016;Abril;2016-02-29;SI;VIDEO PROYECTOR
MU204;2021-11-16;2016;Abril;2016-03-03;SI;GAS
MU204;2021-11-16;2016;Abril;2016-03-03;SI;MAT. MANT. Y REPARACION
MU204;2021-11-16;2016;Abril;2016-03-07;SI;UTILES DE ASEO
MU204;2021-11-16;2016;Abril;2016-03-11;SI;IMPRESORAS
MU204;2021-11-16;2016;Abril;2016-03-14;SI;ATRIL CON PIZARRA
MU204;2021-11-16;2016;Abril;2016-03-14;SI;IMPRESORA
MU204;2021-11-16;2016;Abril;2016-03-17;SI;MATERIAL DIDACTICO
MU204;2021-11-16;2016;Abril;2016-03-21;SI;COLACIONES
MU204;2021-11-16;2016;Abril;2016-03-21;SI;MATERIAL DIDACTICO
MU204;2021-11-16;2016;Abril;2016-03-22;SI;MATERIAL DIDACTICO
MU204;2021-11-16;2016;Abril;2016-03-22;SI;MATERIALES DE ENSENANZA
MU204;2021-11-16;2016;Abril;2016-03-22;SI;ROPA DEPRTIVA
MU204;2021-11-16;2016;Abril;2016-03-24;SI;MANTENIMIENTO Y REPARACION
MU204;2021-11-16;2016;Abril;2016-03-24;SI;PINTURAS
MU204;2021-11-16;2016;Abril;2016-03-24;SI;VALES SODEXO
MU204;2021-11-16;2016;Abril;2016-03-28;SI;CABLES SVGA
MU204;2021-11-16;2016;Abril;2016-03-29;SI;MATERIAL DEPORTIVO
MU204;2021-11-16;2016;Abril;2016-03-29;SI;MATERIALES DE ENSENANZA
MU204;2021-11-16;2016;Abril;2016-03-30;SI;CALCULADORAS
MU204;2021-11-16;2016;Abril;2016-03-30;SI;GALVANOS
MU204;2021-11-16;2016;Abril;2016-03-30;SI;RECONOCIMIENTO
MU204;2021-11-16;2016;Abril;2016-04-01;SI;BUZOS Y POLERAS
MU204;2021-11-16;2016;Abril;2016-04-04;SI;MATERIAL DE ENSENANZA
MU204;2021-11-16;2016;Abril;2016-04-06;SI;BUZOS Y POLERAS
MU204;2021-11-16;2016;Abril;2016-04-06;SI;DECRETOS DE PAGOS
MU204;2021-11-16;2016;Abril;2016-04-06;SI;FLORES
MU204;2021-11-16;2016;Abril;2016-04-06;SI;MANTENCION Y REPARACION
MU204;2021-11-16;2016;Abril;2016-04-08;SI;NOTEBOOK
MU204;2021-11-16;2016;Abril;2016-04-12;SI;MATERIALES DE MANTENIMIENTO
MU204;2021-11-16;2016;Abril;2016-04-12;SI;UTILES DE ASEO
MU204;2021-11-16;2016;Abril;2016-04-13;SI;ZAPATOS Y ZAPATILLAS
MU204;2021-11-16;2016;Abril;2016-04-14;SI;MATERIALES DE OFICINA
MU204;2021-11-16;2016;Abril;2016-04-15;SI;COLACIONES
MU204;2021-11-16;2016;Abril;2016-04-17;SI;COLACIONES
MU204;2021-11-16;2016;Abril;2016-04-18;SI;COLACIONES
MU204;2021-11-16;2016;Abril;2016-04-19;SI;MATERIALES DE ENSENANZA
MU204;2021-11-16;2016;Abril;2016-04-20;SI;UN SWITCH
MU204;2021-11-16;2016;Abril;2016-04-22;SI;MATERIAL DE ENSENANZA
MU204;2021-11-16;2016;Abril;2016-04-27;SI;ESPEJO
MU204;2021-11-16;2016;Abril;2016-04-27;SI;MATERIALES DE OFICINA
MU204;2021-11-16;2016;Abril;2016-04-30;SI;TRASLADO DE ALUMNOS
MU204;2021-11-16;2016;Junio;2012-02-08;SI;MATERIALES DE CONSTRUCCION
MU204;2021-11-16;2016;Junio;2012-07-11;SI;MATERIAL DE ENSENANZA
MU204;2021-11-16;2016;Junio;2012-08-29;SI;CTA TELEFONICA
MU204;2021-11-16;2016;Junio;2012-10-17;SI;CTA TELEFONICA
MU204;2021-11-16;2016;Junio;2012-10-29;SI;CTA TELEFONICA
MU204;2021-11-16;2016;Junio;2012-11-26;SI;ALIMENTOS
MU204;2021-11-16;2016;Junio;2012-12-01;SI;ARRIENDO PROGRAMA COMP.
MU204;2021-11-16;2016;Junio;2012-12-27;SI;ARTICULOS DEPORTIVOS
MU204;2021-11-16;2016;Junio;2013-01-28;SI;MATERIALES DE ENSENANZA
MU204;2021-11-16;2016;Junio;2013-12-30;SI;CASACAS
MU204;2021-11-16;2016;Junio;2014-11-26;SI;IMPRESORA
MU204;2021-11-16;2016;Junio;2015-04-04;SI;TIMBRE FOLIADOR
MU204;2021-11-16;2016;Junio;2015-08-07;SI;ART. LIBRERIA
MU204;2021-11-16;2016;Junio;2015-09-22;SI;MAT. OFICINA
MU204;2021-11-16;2016;Junio;2015-10-19;SI;MAT. DE ENSENANZA
MU204;2021-11-16;2016;Junio;2015-10-22;SI;MAT. DE ENSENANZA
MU204;2021-11-16;2016;Junio;2015-10-28;SI;MATERIAL DIDACTICO
MU204;2021-11-16;2016;Junio;2015-11-05;SI;ESTANTE
MU204;2021-11-16;2016;Junio;2015-11-12;SI;MAT. DIDACTICO
MU204;2021-11-16;2016;Junio;2015-11-20;SI;CONDENSADOR Y CONTACTOR
MU204;2021-11-16;2016;Junio;2015-11-24;SI;IMPLEMENTOS DEPORTIVOS
MU204;2021-11-16;2016;Junio;2015-11-30;SI;ESTANTE
MU204;2021-11-16;2016;Junio;2015-11-30;SI;TRASLADO DE ALUMNOS
MU204;2021-11-16;2016;Junio;2015-12-01;SI;RESMAS OFICIO
MU204;2021-11-16;2016;Junio;2015-12-09;SI;MAT. OFICINA
MU204;2021-11-16;2016;Junio;2015-12-09;SI;TONNER
MU204;2021-11-16;2016;Junio;2015-12-11;SI;BOMBA DE AGUA
MU204;2021-11-16;2016;Junio;2015-12-14;SI;MOCHILAS
MU204;2021-11-16;2016;Junio;2015-12-14;SI;MUEBLE COMPUTADOR
MU204;2021-11-16;2016;Junio;2015-12-15;SI;BOLSOS
MU204;2021-11-16;2016;Junio;2015-12-15;SI;MAT. OFICINA
MU204;2021-11-16;2016;Junio;2015-12-18;SI;BATERIA WISC
MU204;2021-11-16;2016;Junio;2015-12-18;SI;CAPACITACION
MU204;2021-11-16;2016;Junio;2015-12-22;SI;TINTAS
MU204;2021-11-16;2016;Junio;2015-12-29;SI;IMPLEMENTACION DEPORTIVA
MU204;2021-11-16;2016;Junio;2016-01-05;SI;TINTAS
MU204;2021-11-16;2016;Junio;2016-01-13;SI;SILLA BRUCH
MU204;2021-11-16;2016;Junio;2016-01-21;SI;MAT. ELECTRICOS
MU204;2021-11-16;2016;Junio;2016-01-30;SI;MAT. ELECTRICOS
MU204;2021-11-16;2016;Junio;2016-02-09;SI;REPARACION DE VEHICULOS
MU204;2021-11-16;2016;Junio;2016-02-15;SI;MATERIALES ELECTRICOS
MU204;2021-11-16;2016;Junio;2016-02-29;SI;ASESORIA
MU204;2021-11-16;2016;Junio;2016-03-07;SI;UTILES DE ASEO
MU204;2021-11-16;2016;Junio;2016-03-22;SI;REPUESTOS
MU204;2021-11-16;2016;Junio;2016-03-24;SI;VALES SODEXO
MU204;2021-11-16;2016;Junio;2016-04-06;SI;MANTENCION Y REPARACION
MU204;2021-11-16;2016;Junio;2016-04-13;SI;ZAPATOS Y ZAPATILLAS
MU204;2021-11-16;2016;Junio;2016-04-14;SI;UTILES DE ASEO
MU204;2021-11-16;2016;Junio;2016-04-17;SI;COLACIONES
MU204;2021-11-16;2016;Junio;2016-04-21;SI;MANTENCION Y REPARACION
MU204;2021-11-16;2016;Junio;2016-04-23;SI;MATERIAL DEPORTIVO
MU204;2021-11-16;2016;Junio;2016-04-25;SI;BUZOS Y POLERAS
MU204;2021-11-16;2016;Junio;2016-04-26;SI;PLUMON PIZARRA
MU204;2021-11-16;2016;Junio;2016-04-26;SI;UTILES ESCOLARES
MU204;2021-11-16;2016;Junio;2016-04-27;SI;ESPEJO
MU204;2021-11-16;2016;Junio;2016-04-30;SI;MANTENCION CALDERAS
MU204;2021-11-16;2016;Junio;2016-05-01;SI;HADWARE
MU204;2021-11-16;2016;Junio;2016-05-06;SI;ALARGADOR
MU204;2021-11-16;2016;Junio;2016-05-06;SI;MAT. OFICINA
MU204;2021-11-16;2016;Junio;2016-05-09;SI;COLACIONES
MU204;2021-11-16;2016;Junio;2016-05-09;SI;LIBROS CALIGRAFIX
MU204;2021-11-16;2016;Junio;2016-05-10;SI;VALES SODEXO
MU204;2021-11-16;2016;Junio;2016-05-11;SI;COMPUTADORES
MU204;2021-11-16;2016;Junio;2016-05-11;SI;MAT. DE ENSENANZA
MU204;2021-11-16;2016;Junio;2016-05-11;SI;UTILES DE ASEO
MU204;2021-11-16;2016;Junio;2016-05-12;SI;COLACIONES
MU204;2021-11-16;2016;Junio;2016-05-13;SI;MAT. DE ENSENANZA
MU204;2021-11-16;2016;Junio;2016-05-13;SI;PENDRIVE
MU204;2021-11-16;2016;Junio;2016-05-16;SI;ACCESS POINT
MU204;2021-11-16;2016;Junio;2016-05-16;SI;VIDRIOS
MU204;2021-11-16;2016;Junio;2016-05-17;SI;MAT. OFICINA
MU204;2021-11-16;2016;Junio;2016-05-17;SI;PISTOLAS SILICONAS
MU204;2021-11-16;2016;Junio;2016-05-17;SI;PREMIOS
MU204;2021-11-16;2016;Junio;2016-05-19;SI;EXTINTOR
MU204;2021-11-16;2016;Junio;2016-05-20;SI;MANGUERA REHAU
MU204;2021-11-16;2016;Junio;2016-05-24;SI;MANTENCION Y REPARACION
MU204;2021-11-16;2016;Junio;2016-05-25;SI;UTILES DE ASEO
MU204;2021-11-16;2016;Junio;2016-05-26;SI;VESTUARIO
MU204;2021-11-16;2016;Junio;2016-05-27;SI;TONNER
MU204;2021-11-16;2016;Junio;2016-05-28;SI;TRASLADO DE ALUMNOS
MU204;2021-11-16;2016;Junio;2016-05-30;SI;MAT. DE ENSENANZA
MU204;2021-11-16;2016;Junio;2016-05-30;SI;MAT. OFICINA
MU204;2021-11-16;2016;Junio;2016-05-30;SI;TONNER
MU204;2021-11-16;2016;Junio;2016-05-31;SI;MAT. OFICINA
MU204;2021-11-16;2016;Junio;2016-06-02;SI;MAT. MANTENIMIENTO
MU204;2021-11-16;2016;Junio;2016-06-02;SI;MAT. OFICINA
MU204;2021-11-16;2016;Junio;2016-06-06;SI;MAT. DE ENSENANZA
MU204;2021-11-16;2016;Junio;2016-06-07;SI;BOLSOS
MU204;2021-11-16;2016;Junio;2016-06-07;SI;MAT. OFICINA
MU204;2021-11-16;2016;Junio;2016-06-08;SI;PEDESTAL
MU204;2021-11-16;2016;Junio;2016-06-09;SI;MAT. OFICINA
MU204;2021-11-16;2016;Junio;2016-06-09;SI;UTILES DE ASEO
MU204;2021-11-16;2016;Junio;2016-06-10;SI;DESKTOP
MU204;2021-11-16;2016;Junio;2016-06-14;SI;MAT. DE ENSENANZA
MU204;2021-11-16;2016;Junio;2016-06-14;SI;TELAS
MU204;2021-11-16;2016;Junio;2016-06-14;SI;TRASLADO DE ALUMNOS
MU204;2021-11-16;2016;Junio;2016-06-15;SI;COMBUSTIBLES
MU204;2021-11-16;2016;Junio;2016-06-15;SI;MATERIAL DEPORTIVO
MU204;2021-11-16;2016;Junio;2016-06-15;SI;TONNER
MU204;2021-11-16;2016;Junio;2016-06-16;SI;ARRIENDO FOTOCOPIADORA
MU204;2021-11-16;2016;Junio;2016-06-16;SI;COLACIONES
MU204;2021-11-16;2016;Junio;2016-06-16;SI;MATERIAL DEPORTIVO
MU204;2021-11-16;2016;Junio;2016-06-16;SI;UTILES DE ASEO
MU204;2021-11-16;2016;Junio;2016-06-17;SI;COLACIONES
MU204;2021-11-16;2016;Junio;2016-06-17;SI;GAS
MU204;2021-11-16;2016;Junio;2016-06-17;SI;UTILES DE ASEO
MU204;2021-11-16;2016;Junio;2016-06-20;SI;AGENDAS
MU204;2021-11-16;2016;Junio;2016-06-20;SI;ARRIENDO FOTOCOPIADORA
MU204;2021-11-16;2016;Junio;2016-06-20;SI;FOTOCOPIAS
MU204;2021-11-16;2016;Junio;2016-06-21;SI;VIDRIOS
MU204;2021-11-16;2016;Junio;2016-06-22;SI;ARRIENDO DE FOTOCOPIADORA
MU204;2021-11-16;2016;Junio;2016-06-22;SI;ARRIENDO FOTOCOPIADORA
MU204;2021-11-16;2016;Junio;2016-06-24;SI;MAT. DE ENSENANZA
MU204;2021-11-16;2016;Junio;2016-06-30;SI;TRASLADO DE ALUMNOS
MU204;2021-11-16;2016;Agosto;2012-02-08;SI;MATERIALES DE CONSTRUCCION
MU204;2021-11-16;2016;Agosto;2012-07-11;SI;MATERIAL DE ENSENANZA
MU204;2021-11-16;2016;Agosto;2012-08-29;SI;CTA TELEFONICA
MU204;2021-11-16;2016;Agosto;2012-10-17;SI;CTA TELEFONICA
MU204;2021-11-16;2016;Agosto;2012-10-29;SI;CTA TELEFONICA
MU204;2021-11-16;2016;Agosto;2012-11-26;SI;ALIMENTOS
MU204;2021-11-16;2016;Agosto;2012-12-01;SI;ARRIENDO PROGRAMA COMP.
MU204;2021-11-16;2016;Agosto;2012-12-27;SI;ARTICULOS DEPORTIVOS
MU204;2021-11-16;2016;Agosto;2013-01-28;SI;MATERIALES DE ENSENANZA
MU204;2021-11-16;2016;Agosto;2014-11-26;SI;IMPRESORA HP LASER
MU204;2021-11-16;2016;Agosto;2015-04-04;SI;TIMBRE FOLIADOR
MU204;2021-11-16;2016;Agosto;2015-08-07;SI;ART. LIBRERIA
MU204;2021-11-16;2016;Agosto;2015-09-22;SI;MAT. OFICINA
MU204;2021-11-16;2016;Agosto;2015-11-05;SI;ESTANTE
MU204;2021-11-16;2016;Agosto;2015-11-12;SI;MAT. DIDACTICO
MU204;2021-11-16;2016;Agosto;2015-11-30;SI;ESTANTE
MU204;2021-11-16;2016;Agosto;2015-12-01;SI;RESMAS OFICIO
MU204;2021-11-16;2016;Agosto;2015-12-09;SI;MAT. OFICINA
MU204;2021-11-16;2016;Agosto;2015-12-14;SI;MUEBLE COMPUTADOR
MU204;2021-11-16;2016;Agosto;2015-12-15;SI;BOLSOS
MU204;2021-11-16;2016;Agosto;2015-12-15;SI;MAT. OFICINA
MU204;2021-11-16;2016;Agosto;2015-12-18;SI;BATERIA WISC
MU204;2021-11-16;2016;Agosto;2015-12-18;SI;CAPACITACION
MU204;2021-11-16;2016;Agosto;2015-12-22;SI;TINTAS
MU204;2021-11-16;2016;Agosto;2015-12-29;SI;IMPLEMENTACION DEPORTIVA
MU204;2021-11-16;2016;Agosto;2016-01-05;SI;TINTAS
MU204;2021-11-16;2016;Agosto;2016-01-13;SI;MOCHILA
MU204;2021-11-16;2016;Agosto;2016-01-13;SI;SILLA BRUCH
MU204;2021-11-16;2016;Agosto;2016-02-15;SI;MATERIALES ELECTRICOS
MU204;2021-11-16;2016;Agosto;2016-02-29;SI;ASESORIA
MU204;2021-11-16;2016;Agosto;2016-03-22;SI;REPUESTOS
MU204;2021-11-16;2016;Agosto;2016-03-22;SI;ROPA DEPORTIVA
MU204;2021-11-16;2016;Agosto;2016-03-31;SI;MATERIALES DE OFICINA
MU204;2021-11-16;2016;Agosto;2016-04-13;SI;ZAPATOS Y ZAPATILLAS
MU204;2021-11-16;2016;Agosto;2016-04-14;SI;UTILES DE ASEO
MU204;2021-11-16;2016;Agosto;2016-04-21;SI;MANTENCION Y REPARACION
MU204;2021-11-16;2016;Agosto;2016-04-25;SI;BUZOS Y POLERAS
MU204;2021-11-16;2016;Agosto;2016-04-26;SI;UTILES ESCOLARES
MU204;2021-11-16;2016;Agosto;2016-04-27;SI;ESPEJO
MU204;2021-11-16;2016;Agosto;2016-04-27;SI;MATERIALES DE OFICINA
MU204;2021-11-16;2016;Agosto;2016-04-28;SI;BASUREROS
MU204;2021-11-16;2016;Agosto;2016-05-06;SI;ALARGADOR
MU204;2021-11-16;2016;Agosto;2016-05-06;SI;FONITO Y RULETA
MU204;2021-11-16;2016;Agosto;2016-05-06;SI;MATERIALES DE OFICINA
MU204;2021-11-16;2016;Agosto;2016-05-06;SI;MAT. OFICINA
MU204;2021-11-16;2016;Agosto;2016-05-09;SI;VESTUARIO Y CALZADO
MU204;2021-11-16;2016;Agosto;2016-05-10;SI;VESTUARIO
MU204;2021-11-16;2016;Agosto;2016-05-11;SI;MAT. DE ENSENANZA
MU204;2021-11-16;2016;Agosto;2016-05-17;SI;MAT. OFICINA
MU204;2021-11-16;2016;Agosto;2016-05-17;SI;PISTOLA DE SILICONA
MU204;2021-11-16;2016;Agosto;2016-05-18;SI;COMPRA CAMARA Y TRIPODE
MU204;2021-11-16;2016;Agosto;2016-05-19;SI;EXTINTOR
MU204;2021-11-16;2016;Agosto;2016-05-20;SI;MANGUERAS DE RIEGO
MU204;2021-11-16;2016;Agosto;2016-05-23;SI;ASPIRADORA
MU204;2021-11-16;2016;Agosto;2016-05-23;SI;MAT. LIBRERIA
MU204;2021-11-16;2016;Agosto;2016-05-24;SI;COLACIONES
MU204;2021-11-16;2016;Agosto;2016-05-24;SI;MANTENCION Y REPARACION
MU204;2021-11-16;2016;Agosto;2016-05-25;SI;UTILES DE ASEO
MU204;2021-11-16;2016;Agosto;2016-05-27;SI;TONNER
MU204;2021-11-16;2016;Agosto;2016-05-30;SI;MAT. DE ENSENANZA
MU204;2021-11-16;2016;Agosto;2016-05-31;SI;MAT. OFICINA
MU204;2021-11-16;2016;Agosto;2016-05-31;SI;PROYECTOR
MU204;2021-11-16;2016;Agosto;2016-05-31;SI;SERVICIO INSTALACION EQUIPOS
MU204;2021-11-16;2016;Agosto;2016-06-01;SI;CONTENEDORES
MU204;2021-11-16;2016;Agosto;2016-06-01;SI;INSUMOS COMPUTACIONALES
MU204;2021-11-16;2016;Agosto;2016-06-02;SI;MAT. OFICINA
MU204;2021-11-16;2016;Agosto;2016-06-07;SI;BOLSOS
MU204;2021-11-16;2016;Agosto;2016-06-07;SI;MAT. OFICINA
MU204;2021-11-16;2016;Agosto;2016-06-08;SI;PEDESTAL
MU204;2021-11-16;2016;Agosto;2016-06-09;SI;UTILES DE ASEO
MU204;2021-11-16;2016;Agosto;2016-06-16;SI;UTILES DE ASEO
MU204;2021-11-16;2016;Agosto;2016-06-17;SI;COLACIONES
MU204;2021-11-16;2016;Agosto;2016-06-17;SI;UTILES DE ASEO
MU204;2021-11-16;2016;Agosto;2016-06-20;SI;COLACIONES
MU204;2021-11-16;2016;Agosto;2016-06-20;SI;MAT. DE ENSENANZA
MU204;2021-11-16;2016;Agosto;2016-06-21;SI;VIDRIOS
MU204;2021-11-16;2016;Agosto;2016-06-24;SI;COLACIONES
MU204;2021-11-16;2016;Agosto;2016-06-24;SI;INSTRUMENTOS MUSICALES
MU204;2021-11-16;2016;Agosto;2016-06-28;SI;GAS
MU204;2021-11-16;2016;Agosto;2016-06-30;SI;CABLES
MU204;2021-11-16;2016;Agosto;2016-06-30;SI;COMPRA DE TINTAS IMPRESORA
MU204;2021-11-16;2016;Agosto;2016-06-30;SI;CONECTORES
MU204;2021-11-16;2016;Agosto;2016-06-30;SI;ESTUFAS
MU204;2021-11-16;2016;Agosto;2016-06-30;SI;MAT. OFICINA
MU204;2021-11-16;2016;Agosto;2016-06-30;SI;PARLANTES
MU204;2021-11-16;2016;Agosto;2016-06-30;SI;TONER
MU204;2021-11-16;2016;Agosto;2016-06-30;SI;TRASLADO DE ALUMNOS
MU204;2021-11-16;2016;Agosto;2016-06-30;SI;UTILES ESCOLARES
MU204;2021-11-16;2016;Agosto;2016-07-05;SI;MATERIALES OFICINA
MU204;2021-11-16;2016;Agosto;2016-07-07;SI;GAS
MU204;2021-11-16;2016;Agosto;2016-07-07;SI;MAT. DE ENSENANZA
MU204;2021-11-16;2016;Agosto;2016-07-08;SI;ESCRITORIOS
MU204;2021-11-16;2016;Agosto;2016-07-09;SI;COLACIONES
MU204;2021-11-16;2016;Agosto;2016-07-11;SI;SERVICIO DE TRASLADO
MU204;2021-11-16;2016;Agosto;2016-07-13;SI;MEDALLAS
MU204;2021-11-16;2016;Agosto;2016-07-13;SI;UTILES ESCOLARES
MU204;2021-11-16;2016;Agosto;2016-07-18;SI;MICROFONOS
MU204;2021-11-16;2016;Agosto;2016-07-19;SI;MATERIALES DE OFICINA
MU204;2021-11-16;2016;Agosto;2016-07-20;SI;PISTOLA DE SILICONA TUBOS DE SILICONA
MU204;2021-11-16;2016;Agosto;2016-07-25;SI;MATERIALES DE ASEO
MU204;2021-11-16;2016;Agosto;2016-07-28;SI;GUANTE QUIRURGICO
MU204;2021-11-16;2016;Agosto;2016-07-29;SI;TRASLADO DE ALUMNOS
MU204;2021-11-16;2016;Agosto;2016-07-30;SI;COLACIONES
MU204;2021-11-16;2016;Agosto;2016-07-30;SI;CONTROL DE PLAGAS
MU204;2021-11-16;2016;Agosto;2016-07-30;SI;TRASLADO DE ALUMNOS
MU204;2021-11-16;2016;Agosto;2016-07-31;SI;MATERIALES DE ASEO
