organismo_codigo;fecha_publicacion;anyo;mes;fecha;activado;descripcion
MU204;16-11-2021;2016;Noviembre;26-10-2016;SI;MAT. ENSENANZA
MU204;16-11-2021;2016;Noviembre;30-10-2016;SI;SERV. TRASLADO
MU204;16-11-2021;2016;Noviembre;31-10-2016;SI;EQUIPOS COMPUTACIONALES
MU204;16-11-2021;2016;Noviembre;07-11-2016;SI;PENDRIVE
MU204;16-11-2021;2016;Noviembre;08-11-2016;SI;PARLANTES
MU204;16-11-2021;2016;Noviembre;09-11-2016;SI;COLACIONES
MU204;16-11-2021;2016;Noviembre;09-11-2016;SI;SERV. TRASLADO
MU204;16-11-2021;2016;Noviembre;10-11-2016;SI;AIRE ACONDICIONADO
MU204;16-11-2021;2016;Noviembre;10-11-2016;SI;COLACIONES
MU204;16-11-2021;2016;Noviembre;10-11-2016;SI;MAT. ASEO
MU204;16-11-2021;2016;Noviembre;11-11-2016;SI;COLACIONES
MU204;16-11-2021;2016;Noviembre;11-11-2016;SI;SERV. TRASLADO
MU204;16-11-2021;2016;Noviembre;14-11-2016;SI;ARRIENDO DE FOTOCOPIADORA
MU204;16-11-2021;2016;Noviembre;14-11-2016;SI;COLACINES
MU204;16-11-2021;2016;Noviembre;14-11-2016;SI;COLACIONES
MU204;16-11-2021;2016;Noviembre;14-11-2016;SI;IMPRESORA
MU204;16-11-2021;2016;Noviembre;15-11-2016;SI;COLACIONES
MU204;16-11-2021;2016;Noviembre;15-11-2016;SI;PETROLEO
MU204;16-11-2021;2016;Noviembre;16-11-2016;SI;COLACIONES
MU204;16-11-2021;2016;Noviembre;16-11-2016;SI;MAT. REPARACION
MU204;16-11-2021;2016;Noviembre;16-11-2016;SI;SERV. TRASLADO
MU204;16-11-2021;2016;Noviembre;17-11-2016;SI;COLACIONES
MU204;16-11-2021;2016;Noviembre;17-11-2016;SI;MAT. ENSENANZA
MU204;16-11-2021;2016;Noviembre;18-11-2016;SI;COLACINES
MU204;16-11-2021;2016;Noviembre;18-11-2016;SI;MAT. OFICINA
MU204;16-11-2021;2016;Noviembre;18-11-2016;SI;PREUNIVERSITARIO
MU204;16-11-2021;2016;Noviembre;19-11-2016;SI;SERV. TRASLADO
MU204;16-11-2021;2016;Noviembre;21-11-2016;SI;COLACIONES
MU204;16-11-2021;2016;Noviembre;21-11-2016;SI;GAS
MU204;16-11-2021;2016;Noviembre;21-11-2016;SI;MAT. ASEO
MU204;16-11-2021;2016;Noviembre;21-11-2016;SI;MAT. ENSENANZA
MU204;16-11-2021;2016;Noviembre;21-11-2016;SI;TABLET
MU204;16-11-2021;2016;Noviembre;22-11-2016;SI;COLACIONES
MU204;16-11-2021;2016;Noviembre;22-11-2016;SI;ESTANDARTE
MU204;16-11-2021;2016;Noviembre;22-11-2016;SI;MAT. ENSENANZA
MU204;16-11-2021;2016;Noviembre;22-11-2016;SI;SERV. TRASLADO
MU204;16-11-2021;2016;Noviembre;22-11-2016;SI;TONER
MU204;16-11-2021;2016;Noviembre;23-11-2016;SI;COLACIONES
MU204;16-11-2021;2016;Noviembre;23-11-2016;SI;IMPRESORAS
MU204;16-11-2021;2016;Noviembre;23-11-2016;SI;MAT. ENSENANZA
MU204;16-11-2021;2016;Noviembre;23-11-2016;SI;SERV. TRASLADO
MU204;16-11-2021;2016;Noviembre;24-11-2016;SI;COLACINES
MU204;16-11-2021;2016;Noviembre;24-11-2016;SI;COLACIONES
MU204;16-11-2021;2016;Noviembre;24-11-2016;SI;MAT. ASEO
MU204;16-11-2021;2016;Noviembre;24-11-2016;SI;MAT. ENSENANZA
MU204;16-11-2021;2016;Noviembre;24-11-2016;SI;TONER
MU204;16-11-2021;2016;Noviembre;25-11-2016;SI;COLACINES
MU204;16-11-2021;2016;Noviembre;25-11-2016;SI;COLACIONES
MU204;16-11-2021;2016;Noviembre;25-11-2016;SI;MOCHILAS
MU204;16-11-2021;2016;Noviembre;25-11-2016;SI;SERV. TRASLADO
MU204;16-11-2021;2016;Noviembre;28-11-2016;SI;BASURERO
MU204;16-11-2021;2016;Noviembre;28-11-2016;SI;COLACIONES
MU204;16-11-2021;2016;Noviembre;28-11-2016;SI;EQUIPOS COMPUTACIONALES
MU204;16-11-2021;2016;Noviembre;28-11-2016;SI;MAT. ENSENANZA
MU204;16-11-2021;2016;Noviembre;28-11-2016;SI;MEDALLAS
MU204;16-11-2021;2016;Noviembre;29-11-2016;SI;IMPLEMENTACION DEPORTIVA
MU204;16-11-2021;2016;Noviembre;29-11-2016;SI;IMPRESORA
MU204;16-11-2021;2016;Noviembre;29-11-2016;SI;MAT. ENSENANZA
MU204;16-11-2021;2016;Noviembre;29-11-2016;SI;MAT. OFICINA
MU204;16-11-2021;2016;Noviembre;29-11-2016;SI;PENDRIVE
MU204;16-11-2021;2016;Noviembre;29-11-2016;SI;SERV. TRASLADO
MU204;16-11-2021;2016;Noviembre;30-11-2016;SI;CAMARA FOTOGRAFICA
MU204;16-11-2021;2016;Noviembre;30-11-2016;SI;COLACINES
MU204;16-11-2021;2016;Noviembre;30-11-2016;SI;COLACIONES
MU204;16-11-2021;2016;Noviembre;30-11-2016;SI;COMBUSTIBLE
MU204;16-11-2021;2016;Noviembre;30-11-2016;SI;MAT. ASEO
MU204;16-11-2021;2016;Noviembre;30-11-2016;SI;MAT. ENSENANZA
MU204;16-11-2021;2016;Noviembre;30-11-2016;SI;MAT. OFICINA
MU204;16-11-2021;2016;Noviembre;30-11-2016;SI;PILA ALCALINA
MU204;16-11-2021;2016;Noviembre;30-11-2016;SI;SERV. TRASLADO
MU204;16-11-2021;2016;Noviembre;30-11-2016;SI;TEXTILES
MU204;16-11-2021;2016;Julio;08-02-2012;SI;MATERIALES DE CONSTRUCCION
MU204;16-11-2021;2016;Julio;11-07-2012;SI;MATERIAL DE ENSENANZA
MU204;16-11-2021;2016;Julio;29-08-2012;SI;CTA TELEFONICA
MU204;16-11-2021;2016;Julio;17-10-2012;SI;CTA TELEFONICA
MU204;16-11-2021;2016;Julio;29-10-2012;SI;CTA TELEFONICA
MU204;16-11-2021;2016;Julio;26-11-2012;SI;ALIMENTOS
MU204;16-11-2021;2016;Julio;01-12-2012;SI;ARRIENDO PROGRAMA COMP.
MU204;16-11-2021;2016;Julio;27-12-2012;SI;ARTICULOS DEPORTIVOS
MU204;16-11-2021;2016;Julio;28-01-2013;SI;MATERIALES DE ENSENANZA
MU204;16-11-2021;2016;Julio;04-04-2015;SI;TIMBRE FOLIADOR
MU204;16-11-2021;2016;Julio;07-08-2015;SI;ART. LIBRERIA
MU204;16-11-2021;2016;Julio;05-11-2015;SI;ESTANTE
MU204;16-11-2021;2016;Julio;12-11-2015;SI;MAT. DIDACTICO
MU204;16-11-2021;2016;Julio;01-12-2015;SI;RESMAS OFICIO
MU204;16-11-2021;2016;Julio;14-12-2015;SI;MUEBLE COMPUTADOR
MU204;16-11-2021;2016;Julio;15-12-2015;SI;BOLSOS
MU204;16-11-2021;2016;Julio;15-12-2015;SI;MAT. OFICINA
MU204;16-11-2021;2016;Julio;18-12-2015;SI;BATERIA WISC
MU204;16-11-2021;2016;Julio;18-12-2015;SI;CAPACITACION
MU204;16-11-2021;2016;Julio;29-12-2015;SI;IMPLEMENTACION DEPORTIVA
MU204;16-11-2021;2016;Julio;05-01-2016;SI;TINTAS
MU204;16-11-2021;2016;Julio;13-01-2016;SI;SILLA BRUCH
MU204;16-11-2021;2016;Julio;15-02-2016;SI;MATERIALES ELECTRICOS
MU204;16-11-2021;2016;Julio;29-02-2016;SI;ASESORIA
MU204;16-11-2021;2016;Julio;13-04-2016;SI;ZAPATOS Y ZAPATILLAS
MU204;16-11-2021;2016;Julio;14-04-2016;SI;UTILES DE ASEO
MU204;16-11-2021;2016;Julio;21-04-2016;SI;MANTENCION Y REPARACION
MU204;16-11-2021;2016;Julio;25-04-2016;SI;BUZOS Y POLERAS
MU204;16-11-2021;2016;Julio;26-04-2016;SI;UTILES ESCOLARES
MU204;16-11-2021;2016;Julio;27-04-2016;SI;ESPEJO
MU204;16-11-2021;2016;Julio;28-04-2016;SI;BASUREROS
MU204;16-11-2021;2016;Julio;06-05-2016;SI;ALARGADOR
MU204;16-11-2021;2016;Julio;06-05-2016;SI;FONITO Y RULETA
MU204;16-11-2021;2016;Julio;06-05-2016;SI;MAT. OFICINA
MU204;16-11-2021;2016;Julio;09-05-2016;SI;VESTUARIO Y CALZADO
MU204;16-11-2021;2016;Julio;11-05-2016;SI;MAT. DE ENSENANZA
MU204;16-11-2021;2016;Julio;17-05-2016;SI;MAT. OFICINA
MU204;16-11-2021;2016;Julio;19-05-2016;SI;EXTINTOR
MU204;16-11-2021;2016;Julio;23-05-2016;SI;MAT. LIBRERIA
MU204;16-11-2021;2016;Julio;24-05-2016;SI;COLACIONES
MU204;16-11-2021;2016;Julio;24-05-2016;SI;MANTENCION Y REPARACION
MU204;16-11-2021;2016;Julio;25-05-2016;SI;UTILES DE ASEO
MU204;16-11-2021;2016;Julio;27-05-2016;SI;TONNER
MU204;16-11-2021;2016;Julio;31-05-2016;SI;MAT. OFICINA
MU204;16-11-2021;2016;Julio;31-05-2016;SI;PROYECTOR
MU204;16-11-2021;2016;Julio;01-06-2016;SI;CONTENEDORES
MU204;16-11-2021;2016;Julio;01-06-2016;SI;INSUMOS COMPUTACIONALES
MU204;16-11-2021;2016;Julio;02-06-2016;SI;MAT. OFICINA
MU204;16-11-2021;2016;Julio;07-06-2016;SI;MAT. OFICINA
MU204;16-11-2021;2016;Julio;08-06-2016;SI;PEDESTAL
MU204;16-11-2021;2016;Julio;16-06-2016;SI;UTILES DE ASEO
MU204;16-11-2021;2016;Julio;17-06-2016;SI;COLACIONES
MU204;16-11-2021;2016;Julio;17-06-2016;SI;UTILES DE ASEO
MU204;16-11-2021;2016;Julio;20-06-2016;SI;COLACIONES
MU204;16-11-2021;2016;Julio;24-06-2016;SI;COLACIONES
MU204;16-11-2021;2016;Julio;24-06-2016;SI;INSTRUMENTOS MUSICALES
MU204;16-11-2021;2016;Julio;30-06-2016;SI;CABLES
MU204;16-11-2021;2016;Julio;30-06-2016;SI;CONECTORES
MU204;16-11-2021;2016;Julio;30-06-2016;SI;ESTUFAS
MU204;16-11-2021;2016;Julio;30-06-2016;SI;PARLANTES
MU204;16-11-2021;2016;Julio;30-06-2016;SI;TRASLADO DE ALUMNOS
MU204;16-11-2021;2016;Julio;30-06-2016;SI;UTILES ESCOLARES
MU204;16-11-2021;2016;Julio;08-07-2016;SI;ESCRITORIOS
MU204;16-11-2021;2016;Julio;13-07-2016;SI;UTILES ESCOLARES
MU204;16-11-2021;2016;Marzo;08-02-2012;SI;MATERIALES DE CONSTRUCCION
MU204;16-11-2021;2016;Marzo;11-07-2012;SI;MATERIAL DE ENSENANZA
MU204;16-11-2021;2016;Marzo;29-08-2012;SI;CTA TELEFONICA
MU204;16-11-2021;2016;Marzo;17-10-2012;SI;CTA TELEFONICA
MU204;16-11-2021;2016;Marzo;29-10-2012;SI;CTA TELEFONICA
MU204;16-11-2021;2016;Marzo;26-11-2012;SI;ALIMENTOS
MU204;16-11-2021;2016;Marzo;01-12-2012;SI;ARRIENDO PROGRAMA COMP.
MU204;16-11-2021;2016;Marzo;27-12-2012;SI;ARTICULOS DEPORTIVOS
MU204;16-11-2021;2016;Marzo;28-01-2013;SI;MATERIALES DE ENSENANZA
MU204;16-11-2021;2016;Marzo;30-12-2013;SI;CASACAS
MU204;16-11-2021;2016;Marzo;26-11-2014;SI;IMPRESORA
MU204;16-11-2021;2016;Marzo;04-01-2015;SI;MATERIALES DE CONSTRUCCION
MU204;16-11-2021;2016;Marzo;01-09-2015;SI;HERRAMIENTAS
MU204;16-11-2021;2016;Marzo;03-09-2015;SI;ALIMENTOS
MU204;16-11-2021;2016;Marzo;22-09-2015;SI;MATERIALES DE ENSENANZA
MU204;16-11-2021;2016;Marzo;30-09-2015;SI;MAT. DE ENSENANZA
MU204;16-11-2021;2016;Marzo;09-10-2015;SI;MATERIALES DE REPARACION
MU204;16-11-2021;2016;Marzo;13-10-2015;SI;BASUREROS
MU204;16-11-2021;2016;Marzo;13-10-2015;SI;MATERIALES DE ENSENANZA
MU204;16-11-2021;2016;Marzo;19-10-2015;SI;MAT. DE ENSENANZA
MU204;16-11-2021;2016;Marzo;22-10-2015;SI;IMPRESRAS
MU204;16-11-2021;2016;Marzo;22-10-2015;SI;TINTAS
MU204;16-11-2021;2016;Marzo;26-10-2015;SI;MATERIALES DE LIBRERIA
MU204;16-11-2021;2016;Marzo;28-10-2015;SI;MATERIAL DIDACTICO
MU204;16-11-2021;2016;Marzo;30-10-2015;SI;BASUREROS
MU204;16-11-2021;2016;Marzo;30-10-2015;SI;GAS
MU204;16-11-2021;2016;Marzo;05-11-2015;SI;ESTANTE
MU204;16-11-2021;2016;Marzo;12-11-2015;SI;MAT. LIBRERIA
MU204;16-11-2021;2016;Marzo;13-11-2015;SI;MAT. LIBRERIA
MU204;16-11-2021;2016;Marzo;18-11-2015;SI;TELAS
MU204;16-11-2021;2016;Marzo;20-11-2015;SI;CONDENSADOR Y CONTACTOR
MU204;16-11-2021;2016;Marzo;23-11-2015;SI;IMPRESORA
MU204;16-11-2021;2016;Marzo;23-11-2015;SI;UTILES DE ASEO
MU204;16-11-2021;2016;Marzo;24-11-2015;SI;IMPLEMENTOS DEPORTIVOS
MU204;16-11-2021;2016;Marzo;24-11-2015;SI;LIBROS DE LECTURAS
MU204;16-11-2021;2016;Marzo;24-11-2015;SI;MAT. LIBRERIA
MU204;16-11-2021;2016;Marzo;27-11-2015;SI;MATERIALES DE OFICINA
MU204;16-11-2021;2016;Marzo;30-11-2015;SI;ESTANTE
MU204;16-11-2021;2016;Marzo;30-11-2015;SI;VIAJES
MU204;16-11-2021;2016;Marzo;01-12-2015;SI;COLACIONES
MU204;16-11-2021;2016;Marzo;01-12-2015;SI;TIMBRE
MU204;16-11-2021;2016;Marzo;02-12-2015;SI;COLACIONES
MU204;16-11-2021;2016;Marzo;02-12-2015;SI;ESTIMULOS PARA PREMIACION
MU204;16-11-2021;2016;Marzo;04-12-2015;SI;VIAJES
MU204;16-11-2021;2016;Marzo;06-12-2015;SI;MEDALLAS
MU204;16-11-2021;2016;Marzo;09-12-2015;SI;COLACIONES
MU204;16-11-2021;2016;Marzo;09-12-2015;SI;UTILES DE ASEO
MU204;16-11-2021;2016;Marzo;09-12-2015;SI;UTILES DE LIBRERIA
MU204;16-11-2021;2016;Marzo;11-12-2015;SI;BOMBA DE AGUA
MU204;16-11-2021;2016;Marzo;11-12-2015;SI;MAT. LIBRERIA
MU204;16-11-2021;2016;Marzo;12-12-2015;SI;COLACIONES
MU204;16-11-2021;2016;Marzo;14-12-2015;SI;MOCHILAS
MU204;16-11-2021;2016;Marzo;16-12-2015;SI;MANTENCION FOTOCOPIADORA
MU204;16-11-2021;2016;Marzo;16-12-2015;SI;MAT. LIBRERIA
MU204;16-11-2021;2016;Marzo;16-12-2015;SI;MAT. OFICINA
MU204;16-11-2021;2016;Marzo;16-12-2015;SI;UTILES DE ASEO
MU204;16-11-2021;2016;Marzo;18-12-2015;SI;CAPACITACION
MU204;16-11-2021;2016;Marzo;22-12-2015;SI;MAT. LIBRERIA
MU204;16-11-2021;2016;Marzo;22-12-2015;SI;TINTAS
MU204;16-11-2021;2016;Marzo;22-12-2015;SI;UTILES DE ASEO
MU204;16-11-2021;2016;Marzo;29-12-2015;SI;IMPLEMENTACION DEPORTIVA
MU204;16-11-2021;2016;Marzo;29-12-2015;SI;VESTUARIO DEPORTIVO
MU204;16-11-2021;2016;Marzo;30-12-2015;SI;LIBROS DE LECTURAS
MU204;16-11-2021;2016;Marzo;30-12-2015;SI;UTILES DE ASEO
MU204;16-11-2021;2016;Marzo;31-12-2015;SI;VIDRIOS
MU204;16-11-2021;2016;Marzo;05-01-2016;SI;TINTAS
MU204;16-11-2021;2016;Marzo;11-01-2016;SI;MANT. EXTINTORES
MU204;16-11-2021;2016;Marzo;13-01-2016;SI;SILLA BRUCH
MU204;16-11-2021;2016;Marzo;14-01-2016;SI;CAPACITACION
MU204;16-11-2021;2016;Marzo;15-01-2016;SI;MANTENCION FOTOCOPIADORA
MU204;16-11-2021;2016;Marzo;28-01-2016;SI;MAT. PARA MANTENCION
MU204;16-11-2021;2016;Marzo;01-02-2016;SI;MANUAL CAPACITACION
MU204;16-11-2021;2016;Marzo;18-02-2016;SI;MAT. ELECTRICOS
MU204;16-11-2021;2016;Marzo;19-02-2016;SI;UTILES DE ASEO
MU204;16-11-2021;2016;Marzo;22-02-2016;SI;MADERAS
MU204;16-11-2021;2016;Marzo;23-02-2016;SI;MADERAS
MU204;16-11-2021;2016;Marzo;23-02-2016;SI;PINTURAS
MU204;16-11-2021;2016;Marzo;26-02-2016;SI;LLAMADO CONCURSO
MU204;16-11-2021;2016;Marzo;29-02-2016;SI;ARENARIPIO
MU204;16-11-2021;2016;Marzo;29-02-2016;SI;ASESORIA
MU204;16-11-2021;2016;Marzo;03-03-2016;SI;GAS
MU204;16-11-2021;2016;Marzo;03-03-2016;SI;MAT. MANT. Y REPARACION
MU204;16-11-2021;2016;Marzo;04-03-2016;SI;COLACIONES
MU204;16-11-2021;2016;Marzo;07-03-2016;SI;COLACIONES
MU204;16-11-2021;2016;Marzo;08-03-2016;SI;UTILES DE ASEO
MU204;16-11-2021;2016;Marzo;14-03-2016;SI;MANTENCION HP
MU204;16-11-2021;2016;Marzo;15-03-2016;SI;CONBUSTIBLE
MU204;16-11-2021;2016;Marzo;21-03-2016;SI;MATERIAL DIDACTICO
MU204;16-11-2021;2016;Marzo;23-03-2016;SI;UTILES DE ASEO
MU204;16-11-2021;2016;Enero;08-02-2012;SI;MATERIALES DE CONSTRUCCION
MU204;16-11-2021;2016;Enero;11-07-2012;SI;MATERIAL DE ENSENANZA
MU204;16-11-2021;2016;Enero;29-08-2012;SI;CTA TELEFONICA
MU204;16-11-2021;2016;Enero;17-10-2012;SI;CTA TELEFONICA
MU204;16-11-2021;2016;Enero;29-10-2012;SI;CTA TELEFONICA
MU204;16-11-2021;2016;Enero;26-11-2012;SI;ALIMENTOS
MU204;16-11-2021;2016;Enero;01-12-2012;SI;ARRIENDO PROGRAMA COMP.
MU204;16-11-2021;2016;Enero;27-12-2012;SI;ARTICULOS DEPORTIVOS
MU204;16-11-2021;2016;Enero;28-01-2013;SI;MATERIALES DE ENSENANZA
MU204;16-11-2021;2016;Enero;07-08-2015;SI;MATERIALES DE OFICINA
MU204;16-11-2021;2016;Enero;01-09-2015;SI;HERRAMIENTAS
MU204;16-11-2021;2016;Enero;03-09-2015;SI;COLACIONES
MU204;16-11-2021;2016;Enero;22-09-2015;SI;MATERIALES DE ENSENANZA
MU204;16-11-2021;2016;Enero;25-09-2015;SI;COLACIONES
MU204;16-11-2021;2016;Enero;25-09-2015;SI;IMPRESORA
MU204;16-11-2021;2016;Enero;06-10-2015;SI;COMPUTADORES
MU204;16-11-2021;2016;Enero;07-10-2015;SI;PREMIOS Y OTROS
MU204;16-11-2021;2016;Enero;09-10-2015;SI;MATERIALES DE REPARACION
MU204;16-11-2021;2016;Enero;13-10-2015;SI;BASUREROS
MU204;16-11-2021;2016;Enero;13-10-2015;SI;MATERIALES DE ENSENANZA
MU204;16-11-2021;2016;Enero;19-10-2015;SI;CAPACITACION
MU204;16-11-2021;2016;Enero;19-10-2015;SI;KIT COMPUTACIONAL
MU204;16-11-2021;2016;Enero;22-10-2015;SI;IMPRESORA
MU204;16-11-2021;2016;Enero;26-10-2015;SI;MATERIALES LIBRERIA
MU204;16-11-2021;2016;Enero;28-10-2015;SI;MATERIAL DIDACTICO
MU204;16-11-2021;2016;Enero;29-10-2015;SI;ARTICULOS DE LIBRERIA
MU204;16-11-2021;2016;Enero;30-10-2015;SI;BASUREROS
MU204;16-11-2021;2016;Enero;05-11-2015;SI;COLACIONES
MU204;16-11-2021;2016;Enero;05-11-2015;SI;ESTANTE
MU204;16-11-2021;2016;Enero;11-11-2015;SI;ASPIRADORA Y CARRETILLA
MU204;16-11-2021;2016;Enero;12-11-2015;SI;MATERIAL DIDACTICO
MU204;16-11-2021;2016;Enero;16-11-2015;SI;COLACIONES
MU204;16-11-2021;2016;Enero;16-11-2015;SI;VIDRIOS
MU204;16-11-2021;2016;Enero;18-11-2015;SI;MADERAS
MU204;16-11-2021;2016;Enero;19-11-2015;SI;PENDRIVE
MU204;16-11-2021;2016;Enero;20-11-2015;SI;CONDENSADOR Y CONTACTOR
MU204;16-11-2021;2016;Enero;23-11-2015;SI;COCINACAMPANAHORNO
MU204;16-11-2021;2016;Enero;23-11-2015;SI;IMPRESORA
MU204;16-11-2021;2016;Enero;23-11-2015;SI;UTILES DE ASEO
MU204;16-11-2021;2016;Enero;24-11-2015;SI;IMPLEMENTOS DEPORTIVOS
MU204;16-11-2021;2016;Enero;24-11-2015;SI;REPUESTOS VEHICULOS
MU204;16-11-2021;2016;Enero;25-11-2015;SI;CABLES PEDESTAL Y MICROFONOS
MU204;16-11-2021;2016;Enero;25-11-2015;SI;VIDRIOS
MU204;16-11-2021;2016;Enero;26-11-2015;SI;TINTAS
MU204;16-11-2021;2016;Enero;27-11-2015;SI;MATERIAL DE ENSENANZA
MU204;16-11-2021;2016;Enero;27-11-2015;SI;MATERIALES DE OFICINA
MU204;16-11-2021;2016;Enero;30-11-2015;SI;ESTANTE
MU204;16-11-2021;2016;Enero;01-12-2015;SI;JUEGOS DE SALON
MU204;16-11-2021;2016;Enero;01-12-2015;SI;PENDRIVE
MU204;16-11-2021;2016;Enero;01-12-2015;SI;RESMAS
MU204;16-11-2021;2016;Enero;01-12-2015;SI;TIMBRE
MU204;16-11-2021;2016;Enero;03-12-2015;SI;MATERIALES DE OFICINA
MU204;16-11-2021;2016;Enero;04-12-2015;SI;IMPRESORA
MU204;16-11-2021;2016;Enero;04-12-2015;SI;MATERIALES DE REPARACION
MU204;16-11-2021;2016;Enero;09-12-2015;SI;UTILES DE ASEO
MU204;16-11-2021;2016;Enero;09-12-2015;SI;UTILES DE LIBRERIA
MU204;16-11-2021;2016;Enero;10-12-2015;SI;ETIQUETADORA
MU204;16-11-2021;2016;Enero;11-12-2015;SI;BOMBA DE AGUA
MU204;16-11-2021;2016;Enero;11-12-2015;SI;IMPRESORA
MU204;16-11-2021;2016;Enero;15-12-2015;SI;COLACIONES
MU204;16-11-2021;2016;Enero;15-12-2015;SI;MATERIALES DE OFICINA
MU204;16-11-2021;2016;Enero;15-12-2015;SI;PAPEL DE VOLANTIN
MU204;16-11-2021;2016;Enero;15-12-2015;SI;UTILES DE LIBRERIA
MU204;16-11-2021;2016;Enero;16-12-2015;SI;ALIMENTOS
MU204;16-11-2021;2016;Enero;16-12-2015;SI;TABLET
MU204;16-11-2021;2016;Enero;16-12-2015;SI;UTILES DE ASEO
MU204;16-11-2021;2016;Enero;16-12-2015;SI;VIDRIOS
MU204;16-11-2021;2016;Enero;17-12-2015;SI;ALIMENTOS
MU204;16-11-2021;2016;Enero;31-12-2015;SI;MOBILIARIO
MU204;16-11-2021;2016;Febrero;08-02-2012;SI;MATERIALES DE CONSTRUCCION
MU204;16-11-2021;2016;Febrero;11-07-2012;SI;MATERIAL DE ENSENANZA
MU204;16-11-2021;2016;Febrero;29-08-2012;SI;CTA TELEFONICA
MU204;16-11-2021;2016;Febrero;17-10-2012;SI;CTA TELEFONICA
MU204;16-11-2021;2016;Febrero;29-10-2012;SI;CTA TELEFONICA
MU204;16-11-2021;2016;Febrero;26-11-2012;SI;ALIMENTOS
MU204;16-11-2021;2016;Febrero;01-12-2012;SI;ARRIENDO PROGRAMA COMP.
MU204;16-11-2021;2016;Febrero;27-12-2012;SI;ARTICULOS DEPORTIVOS
MU204;16-11-2021;2016;Febrero;28-01-2013;SI;MATERIALES DE ENSENANZA
MU204;16-11-2021;2016;Febrero;30-12-2013;SI;CASACAS
MU204;16-11-2021;2016;Febrero;26-11-2014;SI;IMPRESORA
MU204;16-11-2021;2016;Febrero;04-01-2015;SI;MATERIALES DE CONSTRUCCION
MU204;16-11-2021;2016;Febrero;18-01-2015;SI;COLACIONES
MU204;16-11-2021;2016;Febrero;07-08-2015;SI;MATERIALES DE OFICINA
MU204;16-11-2021;2016;Febrero;01-09-2015;SI;HERRAMIENTAS
MU204;16-11-2021;2016;Febrero;02-09-2015;SI;PREMIOS
MU204;16-11-2021;2016;Febrero;03-09-2015;SI;COLACIONES
MU204;16-11-2021;2016;Febrero;22-09-2015;SI;MATERIALES DE ENSENANZA
MU204;16-11-2021;2016;Febrero;25-09-2015;SI;IMPRESORA
MU204;16-11-2021;2016;Febrero;29-09-2015;SI;MAT. LIBRERIA
MU204;16-11-2021;2016;Febrero;29-09-2015;SI;MAT. OFICINA
MU204;16-11-2021;2016;Febrero;30-09-2015;SI;COLACIONES
MU204;16-11-2021;2016;Febrero;09-10-2015;SI;MATERIALES DE REPARACION
MU204;16-11-2021;2016;Febrero;09-10-2015;SI;MAT. OFICINA
MU204;16-11-2021;2016;Febrero;13-10-2015;SI;BASUREROS
MU204;16-11-2021;2016;Febrero;13-10-2015;SI;MATERIALES DE ENSENANZA
MU204;16-11-2021;2016;Febrero;14-10-2015;SI;ALIMENTOS
MU204;16-11-2021;2016;Febrero;19-10-2015;SI;MAT. LIBRERIA
MU204;16-11-2021;2016;Febrero;22-10-2015;SI;IMPRESRAS
MU204;16-11-2021;2016;Febrero;22-10-2015;SI;MAT. ENSENANZA
MU204;16-11-2021;2016;Febrero;26-10-2015;SI;MATERIALES DE LIBRERIA
MU204;16-11-2021;2016;Febrero;26-10-2015;SI;TINTAS
MU204;16-11-2021;2016;Febrero;27-10-2015;SI;MAT. OFICINA
MU204;16-11-2021;2016;Febrero;28-10-2015;SI;MATERIAL DIDACTICO
MU204;16-11-2021;2016;Febrero;29-10-2015;SI;ARTICULOS DE LIBRERIA
MU204;16-11-2021;2016;Febrero;30-10-2015;SI;BASUREROS
MU204;16-11-2021;2016;Febrero;30-10-2015;SI;GAS
MU204;16-11-2021;2016;Febrero;04-11-2015;SI;COLACIONES
MU204;16-11-2021;2016;Febrero;04-11-2015;SI;MATERIALES DE LIBRERIA
MU204;16-11-2021;2016;Febrero;05-11-2015;SI;COLACIONES
MU204;16-11-2021;2016;Febrero;05-11-2015;SI;ESTANTE
MU204;16-11-2021;2016;Febrero;10-11-2015;SI;ARTICULOS DE LIBRERIA
MU204;16-11-2021;2016;Febrero;11-11-2015;SI;ASPIRADORA Y CARRETILLA
MU204;16-11-2021;2016;Febrero;12-11-2015;SI;MATERIAL DIDACTICO
MU204;16-11-2021;2016;Febrero;12-11-2015;SI;MAT. LIBRERIA
MU204;16-11-2021;2016;Febrero;12-11-2015;SI;PENDRIVE
MU204;16-11-2021;2016;Febrero;13-11-2015;SI;MAT. LIBRERIA
MU204;16-11-2021;2016;Febrero;17-11-2015;SI;VIAJES
MU204;16-11-2021;2016;Febrero;18-11-2015;SI;MAT. LIBRERIA
MU204;16-11-2021;2016;Febrero;18-11-2015;SI;TELAS
MU204;16-11-2021;2016;Febrero;20-11-2015;SI;CONDENSADOR Y CONTACTOR
MU204;16-11-2021;2016;Febrero;23-11-2015;SI;UTILES DE ASEO
MU204;16-11-2021;2016;Febrero;23-11-2015;SI;VIAJES
MU204;16-11-2021;2016;Febrero;24-11-2015;SI;IMPLEMENTOS DEPORTIVOS
MU204;16-11-2021;2016;Febrero;24-11-2015;SI;MATERIALES LIBRERIA
MU204;16-11-2021;2016;Febrero;24-11-2015;SI;MAT. LIBRERIA
MU204;16-11-2021;2016;Febrero;25-11-2015;SI;MATERIALES DE LIBRERIA
MU204;16-11-2021;2016;Febrero;27-11-2015;SI;MATERIALES DE OFICINA
