organismo_codigo;fecha_publicacion_ta;nombre;numero_acto;denominacion_acto;activado
MU216;2022-09-09;Decreto Exento;401;DECRETO APRUEBA BASE DE LICITACION ID 39794LE18;Si
MU216;2022-09-09;Decreto Exento;340;DECRETO APRUEBA BASE DE LICITACION ID 39795L118;Si
MU216;2022-09-09;Decreto Exento;895;DECRETO ADJUDICA LICITACION ID 39797LE18;Si
MU216;2022-09-09;Decreto Exento;1727;3980334CM19;Si
MU216;2022-09-09;Decreto Exento;1726;3980335CM19;Si
MU216;2022-09-09;Decreto Exento;1725;3980336CM19;Si
MU216;2022-09-09;Decreto Exento;1724;3980337CM19;Si
MU216;2022-09-09;Decreto Exento;1723;3980338CM19;Si
MU216;2022-09-09;Decreto Exento;1722;3980339CM19;Si
MU216;2022-09-09;Decreto Exento;1721;3980341CM19;Si
MU216;2022-09-09;Decreto Exento;1720;3980390CM19;Si
MU216;2022-09-09;Decreto Exento;1719;3980342CM19;Si
MU216;2022-09-09;Decreto Exento;1718;3980333CM19;Si
MU216;2022-09-09;Decreto Exento;1664;3980297SE19;Si
MU216;2022-09-09;Decreto Exento;1560;3980283CM19;Si
MU216;2022-09-09;Decreto Exento;1556;3980296SE19;Si
MU216;2022-09-09;Decreto Exento;1536;3980292SE19;Si
MU216;2022-09-09;Decreto Exento;1457;3980285SE19;Si
MU216;2022-09-09;Decreto Exento;1420;3980281CM19;Si
MU216;2022-09-09;Decreto Exento;1419;3980282CM19;Si
MU216;2022-09-09;Decreto Exento;1418;3980280CM19;Si
MU216;2022-09-09;Decreto Exento;1417;3980279SE19;Si
MU216;2022-09-09;Decreto Exento;1379;3980272SE19;Si
MU216;2022-09-09;Decreto Exento;1373;3980273CM19;Si
MU216;2022-09-09;Decreto Exento;1352;3980266CM19;Si
MU216;2022-09-09;Decreto Exento;1310;3980261SE19;Si
MU216;2022-09-09;Decreto Exento;1309;3980262SE19;Si
MU216;2022-09-09;Decreto;25;39801L119;Si
MU216;2022-09-09;Decreto;79;398054L118;Si
MU216;2022-09-09;Decreto;1;398053L118;Si
MU216;2022-09-09;Decreto Exento;1142;3980256SE19;Si
MU216;2022-09-09;Decreto Exento;1140;3980259SE19;Si
MU216;2022-09-09;Decreto Exento;1140;3980258SE19;Si
MU216;2022-09-09;Decreto Exento;1140;3980257SE19;Si
MU216;2022-09-09;Decreto Exento;1092;3980213SE19;Si
MU216;2022-09-09;Decreto Exento;1092;3980214SE19;Si
MU216;2022-09-09;Decreto Exento;1092;3980212SE19;Si
MU216;2022-09-09;Decreto Exento;1091;3980250SE19;Si
MU216;2022-09-09;Decreto Exento;1091;3980247SE19;Si
MU216;2022-09-09;Decreto Exento;1091;3980248SE19;Si
MU216;2022-09-09;Decreto Exento;1091;3980249SE19;Si
MU216;2022-09-09;Decreto Exento;1091;3980251SE19;Si
MU216;2022-09-09;Decreto;1233;DECRETO APRUEBA BASE DE LICITACION ID 55473468L119;Si
MU216;2022-09-09;Decreto;1203;DECRETO APRUEBA BASE DE LICITACION ID 55473466L119;Si
MU216;2022-09-09;Decreto;1183;DECRETO APRUEBA BASE DE LICITACION ID 55473465LE19;Si
MU216;2022-09-09;Decreto;1178;DECRETO APRUEBA BASE DE LICITACION ID 55473463LE19;Si
MU216;2022-09-09;Decreto;1177;DECRETO APRUEBA BASE DE LICITACION ID 55473464L119;Si
MU216;2022-09-09;Decreto;1175;DECRETO APRUEBA BASE DE LICITACION ID 55473462LE19;Si
MU216;2022-09-09;Decreto;1169;DECRETO APRUEBA BASE DE LICITACION ID 55473461L119;Si
MU216;2022-09-09;Decreto;1166;DECRETO APRUEBA BASE DE LICITACION ID 55473460L119;Si
MU216;2022-09-09;Decreto;993;DECRETO APRUEBA BASE DE LICITACION ID 55473455L119;Si
MU216;2022-09-09;Decreto;991;DECRETO APRUEBA BASE DE LICITACION ID 55473454LE19;Si
MU216;2022-09-09;Decreto;990;DECRETO APRUEBA BASE DE LICITACION ID 55473453L119;Si
MU216;2022-09-09;Decreto;989;DECRETO APRUEBA BASE DE LICITACION ID 55473452L119;Si
MU216;2022-09-09;Decreto;975;DECRETO APRUEBA BASE DE LICITACION ID 55473451L119;Si
MU216;2022-09-09;Decreto;959;DECRETO APRUEBA BASE DE LICITACION ID 55473450L119;Si
MU216;2022-09-09;Decreto;910;DECRETO APRUEBA BASE DE LICITACION ID 55473449L119;Si
MU216;2022-09-09;Decreto;1100;DECRETO APRUEBA BASE DE LICITACION ID 55473457L119;Si
MU216;2022-09-09;Decreto;1090;DECRETO APRUEBA BASE DE LICITACION ID 55473456LE19;Si
MU216;2022-09-09;Decreto;924;DECRETO APRUEBA BASE DE LICITACION ID 55473447LE19;Si
MU216;2022-09-09;Decreto;870;DECRETO APRUEBA BASE DE LICITACION ID 55473444LE19;Si
MU216;2022-09-09;Decreto;867;DECRETO APRUEBA BASE DE LICITACION ID 55473441LE19;Si
MU216;2022-09-09;Decreto;866;DECRETO APRUEBA BASE DE LICITACION ID 55473440LE19;Si
MU216;2022-09-09;Decreto;792;DECRETO APRUEBA BASE DE LICITACION ID 55473438L119;Si
MU216;2022-09-09;Decreto;722;DECRETO APRUEBA BASE DE LICITACION ID 55473436L119;Si
MU216;2022-09-09;Decreto;707;DECRETO APRUEBA BASE DE LICITACION ID 55473434L119;Si
MU216;2022-09-09;Decreto;668;DECRETO APRUEBA BASE DE LICITACION ID 55473433LE19;Si
MU216;2022-09-09;Decreto;484;DECRETO APRUEBA BASE DE LICITACION ID 55473423LE19;Si
MU216;2022-09-09;Decreto;433;DECRETO APRUEBA BASE DE LICITACION ID 55473420LP19;Si
MU216;2022-09-09;Decreto;360;DECRETO APRUEBA BASE DE LICITACION ID 55473422LQ19;Si
MU216;2022-09-09;Decreto;352;DECRETO APRUEBA BASE DE LICITACION ID 55473421L119;Si
MU216;2022-09-09;Decreto;334;DECRETO APRUEBA BASE DE LICITACION ID 55473419L119;Si
MU216;2022-09-09;Decreto;239;DECRETO APRUEBA BASE DE LICITACION ID 55473416LE19;Si
MU216;2022-09-09;Decreto;498;DECRETO APRUEBA BASE DE LICITACION ID 55473428LE19;Si
MU216;2022-09-09;Decreto;448;DECRETO APRUEBA BASE DE LICITACION ID 55473427L119;Si
MU216;2022-09-09;Decreto;446;DECRETO APRUEBA BASE DE LICITACION ID 55473426L119;Si
MU216;2022-09-09;Decreto;432;DECRETO APRUEBA BASE DE LICITACION ID 55473425L119;Si
MU216;2022-09-09;Decreto;64;DECRETO APRUEBA BASE DE LICITACION ID 5547346LE19;Si
MU216;2022-09-09;Decreto;230;DECRETO APRUEBA BASE DE LICITACION ID 55473415L119;Si
MU216;2022-09-09;Decreto;201;DECRETO APRUEBA BASE DE LICITACION ID 5547349LE19;Si
MU216;2022-09-09;Decreto;192;DECRETO APRUEBA BASE DE LICITACION ID 55473410LE19;Si
MU216;2022-09-09;Decreto;177;DECRETO APRUEBA BASE DE LICITACION ID 5547348L119;Si
MU216;2022-09-09;Decreto;78;DECRETO APRUEBA BASE DE LICITACION ID 5547345LE19;Si
MU216;2022-09-09;Decreto;68;DECRETO APRUEBA BASE DE LICITACION ID 5547344LE1;Si
MU216;2022-09-09;Decreto;59;DECRETO APRUEBA BASE DE LICITACION ID 5547343LE19;Si
MU216;2022-09-09;Decreto;12;DECRETO APRUEBA BASE DE LICITACION ID 5547342LE19;Si
MU216;2022-09-09;Decreto;1671;DECRETO APRUEBA BASE DE LICITACION ID 55473489LE19;Si
MU216;2022-09-09;Decreto;1641;DECRETO APRUEBA BASE DE LICITACION ID 55473487LE19;Si
MU216;2022-09-09;Decreto;1577;DECRETO APRUEBA BASE DE LICITACION ID 55473485L119;Si
MU216;2022-09-09;Decreto;1576;DECRETO APRUEBA BASE DE LICITACION ID 55473484LE19;Si
MU216;2022-09-09;Decreto;1570;DECRETO APRUEBA BASE DE LICITACION ID 55473482L119;Si
MU216;2022-09-09;Decreto;1490;DECRETO APRUEBA BASE DE LICITACION ID 55473478LE19;Si
MU216;2022-09-09;Decreto;1470;DECRETO APRUEBA BASE DE LICITACION ID 55473475LE19;Si
MU216;2022-09-09;Decreto;1175;DECRETO APRUEBA BASE DE LICITACION ID 55473479LE19;Si
MU216;2022-09-09;Decreto Exento;1757;DECRETO ADJUDICA LICITACION ID 397916LE19;Si
MU216;2022-09-09;Decreto Exento;1633;DECRETO ADJUDICA LICITACION ID 397915L119;Si
MU216;2022-09-09;Decreto Exento;1496;DECRETO ADJUDICA LICITACION ID 397913L119;Si
MU216;2022-09-09;Decreto Exento;1491;DECRETO ADJUDICA LICITACION ID 397913L119;Si
MU216;2022-09-09;Decreto Exento;1098;DECRETO ADJUDICA LICITACION ID 397912L119;Si
MU216;2022-09-09;Decreto Exento;680;DECRETO ADJUDICA LICITACION ID 39798L119;Si
MU216;2022-09-09;Decreto Exento;654;DECRETO ADJUDICA LICITACION ID 39796LE19;Si
MU216;2022-09-09;Decreto Exento;619;DECRETO ADJUDICA LICITACION ID 39797LE19;Si
MU216;2022-09-09;Decreto Exento;249;DECRETO ADJUDICA LICITACION ID 39791E119;Si
MU216;2022-09-09;Decreto Exento;33;DECRETO ADJUDICA LICITACION ID 397914LE18;Si
MU216;2022-09-09;Decreto Exento;239;DECRETO ADJUDICA LICITACION ID 39792L119;Si
MU216;2022-09-09;Decreto Exento;438;DECRETO ADJUDICA LICITACION ID 39795L119;Si
MU216;2022-09-09;Decreto Exento;404;DECRETO ADJUDICA LICITACION ID 39793LE19;Si
MU216;2022-09-09;Decreto Exento;934;DECRETO ADJUDICA LICITACION ID 397910LE19;Si
MU216;2022-09-09;Decreto;4242;DECRETO APRUEBA LICITACION ID DESDE 398029L112;Si
MU216;2022-09-09;Decreto;4241;DECRETO APRUEBA LICITACION ID DESDE 398026L112;Si
MU216;2022-09-09;Decreto;1819;DECRETO APRUEBA LICITACION ID DESDE 398010L112;Si
MU216;2022-09-09;Decreto;1771;DECRETO APRUEBA LICITACION ID DESDE 39807L112;Si
MU216;2022-09-09;Decreto;1770;DECRETO APRUEBA LICITACION ID DESDE 39806L112;Si
MU216;2022-09-09;Decreto;1113;DECRETO APRUEBA LICITACION ID DESDE 39804L112;Si
MU216;2022-09-09;Decreto;1105;DECRETO APRUEBA LICITACION ID DESDE 39805L112;Si
MU216;2022-09-09;Decreto;4701;DECRETO APRUEBA LICITACION ID DESDE 398035L112;Si
MU216;2022-09-09;Decreto;4700;DECRETO APRUEBA LICITACION ID DESDE 398033L112;Si
MU216;2022-09-09;Decreto;4699;DECRETO APRUEBA LICITACION ID DESDE 398032L112;Si
MU216;2022-09-09;Decreto;4576;DECRETO APRUEBA LICITACION ID DESDE 398031L112;Si
MU216;2022-09-09;Decreto;4286;DECRETO APRUEBA LICITACION ID DESDE 398028L112;Si
MU216;2022-09-09;Decreto;2888;DECRETO APRUEBA LICITACION ID DESDE 398025L112;Si
MU216;2022-09-09;Decreto;2887;DECRETO APRUEBA LICITACION ID DESDE 398020L112;Si
MU216;2022-09-09;Decreto;2886;DECRETO APRUEBA LICITACION ID DESDE 398022L112;Si
MU216;2022-09-09;Decreto;2885;DECRETO APRUEBA LICITACION ID DESDE 398023L112;Si
MU216;2022-09-09;Decreto;2689;DECRETO APRUEBA LICITACION ID DESDE 398019L112;Si
MU216;2022-09-09;Decreto;2687;DECRETO APRUEBA LICITACION ID DESDE 398018L112;Si
MU216;2022-09-09;Decreto;2685;DECRETO APRUEBA LICITACION ID DESDE 398016L112;Si
MU216;2022-09-09;Decreto;2289;DECRETO APRUEBA LICITACION ID DESDE 398021L112;Si
MU216;2022-09-09;Decreto;2579;DECRETO APRUEBA LICITACION ID DESDE 39809L112;Si
MU216;2022-09-09;Decreto;2578;DECRETO APRUEBA LICITACION ID DESDE 39808L112;Si
MU216;2022-09-09;Decreto;2482;DECRETO APRUEBA LICITACION ID DESDE 398012L112;Si
MU216;2022-09-09;Decreto;2475;DECRETO APRUEBA LICITACION ID DESDE 398017L112;Si
MU216;2022-09-09;Decreto;2286;DECRETO APRUEBA LICITACION ID DESDE 398014L112;Si
MU216;2022-09-09;Decreto;2285;DECRETO APRUEBA LICITACION ID DESDE 398015L112;Si
MU216;2022-09-09;Decreto;2239;DECRETO APRUEBA LICITACION ID DESDE 398013L112;Si
MU216;2022-09-09;Decreto;3533;DECRETO APRUEBA LICITACION ID DESDE 398041L111;Si
MU216;2022-09-09;Decreto;3532;DECRETO APRUEBA LICITACION ID DESDE 398042L111;Si
MU216;2022-09-09;Decreto;4720;DECRETO APRUEBA LICITACION DESDE 397945L112;Si
MU216;2022-09-09;Decreto;4680;DECRETO APRUEBA LICITACION DESDE 397947L112;Si
MU216;2022-09-09;Decreto;4679;DECRETO APRUEBA LICITACION DESDE 397948L112;Si
MU216;2022-09-09;Decreto;4540;DECRETO APRUEBA LICITACION DESDE 397944L112;Si
MU216;2022-09-09;Decreto;4440;DECRETO APRUEBA LICITACION DESDE 397935L112;Si
MU216;2022-09-09;Decreto;4438;DECRETO APRUEBA LICITACION DESDE 397946L112;Si
MU216;2022-09-09;Decreto;4321;DECRETO APRUEBA LICITACION DESDE 397943L112;Si
MU216;2022-09-09;Decreto;2513;DECRETO APRUEBA BASE DE LICITACION DESDE 397933L112;Si
MU216;2022-09-09;Decreto;2474;DECRETO APRUEBA BASE DE LICITACION DESDE 397930L112;Si
MU216;2022-09-09;Decreto;2463;DECRETO APRUEBA BASE DE LICITACION DESDE 397925L112;Si
MU216;2022-09-09;Decreto;2240;DECRETO APRUEBA BASE DE LICITACION DESDE 397924L112;Si
MU216;2022-09-09;Decreto;1922;DECRETO APRUEBA BASE DE LICITACION DESDE 397921L112;Si
MU216;2022-09-09;Decreto;1921;DECRETO APRUEBA BASE DE LICITACION DESDE 397916L112;Si
MU216;2022-09-09;Decreto;1759;DECRETO APRUEBA BASE DE LICITACION DESDE 397918L112;Si
MU216;2022-09-09;Decreto;1800;DECRETO APRUEBA BASE DE LICITACION DESDE 397915L112;Si
MU216;2022-09-09;Decreto;1146;DECRETO APRUEBA BASE DE LICITACION DESDE 397911L112;Si
MU216;2022-09-09;Decreto;1145;DECRETO APRUEBA BASE DE LICITACION DESDE 397914L112;Si
MU216;2022-09-09;Decreto;1144;DECRETO APRUEBA BASE DE LICITACION DESDE 397912L112;Si
MU216;2022-09-09;Decreto;1143;DECRETO APRUEBA BASE DE LICITACION DESDE 39796L112;Si
MU216;2022-09-09;Decreto;1142;DECRETO APRUEBA BASE DE LICITACION DESDE 397910L112;Si
MU216;2022-09-09;Decreto;1037;DECRETO APRUEBA BASE DE LICITACION DESDE 3979 8L112;Si
MU216;2022-09-09;Decreto;1141;DECRETO APRUEBA BASE DE LICITACION DESDE 39799L112;Si
MU216;2022-09-09;Decreto;455;DECRETO APRUEBA LICITACION DESDE 39793L112;Si
MU216;2022-09-09;Decreto;404;DECRETO APRUEBA BASE DE LICITACION DESDE 39792L112;Si
MU216;2022-09-09;Decreto;2281;DECRETO APRUEBA LICITACION DESDE 397931LE12;Si
MU216;2022-09-09;Decreto;4103;DECRETO APRUEBA LICITACION DESDE 397920L112;Si
MU216;2022-09-09;Decreto;3068;DECRETO APRUEBA LICITACION DESDE 397932LE12;Si
MU216;2022-09-09;Decreto;2875;DECRETO APRUEBA LICITACION N55473453L112;Si
MU216;2022-09-09;Decreto;2874;DECRETO APRUEBA LICITACION DESDE 397939L112;Si
MU216;2022-09-09;Decreto;2873;DECRETO APRUEBA LICITACION DESDE 397926L112;Si
MU216;2022-09-09;Decreto;2711;DECRETO APRUEBA LICITACION DESDE 397936L112;Si
MU216;2022-09-09;Decreto;2691;DECRETO APRUEBA LICITACION DESDE 397933L112;Si
MU216;2022-09-09;Decreto;2690;DECRETO APRUEBA LICITACION DESDE 397928LE12;Si
MU216;2022-09-09;Decreto;2624;DECRETO APRUEBA LICITACION DESDE 397938LE12;Si
MU216;2022-09-09;Decreto;251;DECRETO APRUEBA LICITACION 39791L112;Si
MU216;2022-09-09;Decreto;4550;DECRETO APRUEBA LICITACION ID 55473462L112;Si
MU216;2022-09-09;Decreto;3363;DECRETO APRUEBA LICITACION ID DESDE 396322LE11;Si
MU216;2022-09-09;Decreto;4323;DECRETO APRUEBA LICITACION ID 55473464L112;Si
MU216;2022-09-09;Decreto;4315;DECRETO APRUEBA LICITACION ID 55473461L112;Si
MU216;2022-09-09;Decreto;4296;DECRETO APRUEBA LICITACION ID 55473459L112;Si
MU216;2022-09-09;Decreto;4295;DECRETO APRUEBA LICITACION ID 55473451L112;Si
MU216;2022-09-09;Decreto;4294;DECRETO APRUEBA LICITACION ID 55473446L112;Si
MU216;2022-09-09;Decreto;4063;DECRETO APRUEBA LICITACION ID 55473443L112;Si
MU216;2022-09-09;Decreto;4062;DECRETO APRUEBA LICITACION ID 55473444L112;Si
MU216;2022-09-09;Decreto;4060;DECRETO APRUEBA LICITACION ID 55473445L112;Si
MU216;2022-09-09;Decreto;3230;DECRETO APRUEBA LICITACION ID DESDE 396323LP11;Si
MU216;2022-09-09;Decreto;4064;DECRETO APRUEBA LICITACION ID 55473441L112;Si
MU216;2022-09-09;Decreto;4043;DECRETO APRUEBA LICITACION ID 55473455L112;Si
MU216;2022-09-09;Decreto;2721;DECRETO APRUEBA LICITACION ID DESDE 396318LP11;Si
MU216;2022-09-09;Decreto;2905;DECRETO APRUEBA LICITACION ID 55473434L112;Si
MU216;2022-09-09;Decreto;2900;DECRETO APRUEBA LICITACION ID 55473456L112;Si
MU216;2022-09-09;Decreto;2891;DECRETO APRUEBA LICITACION ID 55473438L112;Si
MU216;2022-09-09;Decreto;2889;DECRETO APRUEBA LICITACION ID 55473436L112;Si
MU216;2022-09-09;Decreto;2870;DECRETO APRUEBA LICITACION ID 55473454L112;Si
MU216;2022-09-09;Decreto;2833;DECRETO APRUEBA LICITACION ID 55473450L112;Si
MU216;2022-09-09;Decreto;2830;DECRETO APRUEBA LICITACION ID 55473447L112;Si
MU216;2022-09-09;Decreto;2761;DECRETO APRUEBA LICITACION ID 55473479L112;Si
MU216;2022-09-09;Decreto;2506;DECRETO APRUEBA LICITACION ID 55473432L112;Si
MU216;2022-09-09;Decreto;2473;DECRETO APRUEBA LICITACION ID 55473431L112;Si
MU216;2022-09-09;Decreto;2471;DECRETO APRUEBA LICITACION ID 55473429L112;Si
MU216;2022-09-09;Decreto;2721;DECRETO APRUEBA LICITACION DESDE 396316LP11;Si
MU216;2022-09-09;Decreto;2219;DECRETO APRUEBA LICITACION ID 396311LE12;Si
MU216;2022-09-09;Decreto;2171;DECRETO APRUEBA LICITACION ID 396316LE12;Si
MU216;2022-09-09;Decreto;2102;DECRETO APRUEBA LICITACION DESDE 55473430L112;Si
MU216;2022-09-09;Decreto;2073;DECRETO APRUEBA LICITACION ID 397923L112;Si
MU216;2022-09-09;Decreto;2065;DECRETO APRUEBA LICITACION DESDE 55473426L112;Si
MU216;2022-09-09;Decreto;2063;DECRETO APRUEBA LICITACION DESDE 55473428L112;Si
MU216;2022-09-09;Decreto;2062;DECRETO APRUEBA LICITACION DESDE 55473421L112;Si
MU216;2022-09-09;Decreto;2042;DECRETO APRUEBA LICITACION DESDE 55473423LE12;Si
MU216;2022-09-09;Decreto;2041;DECRETO APRUEBA LICITACION N 55473422L112;Si
MU216;2022-09-09;Decreto;2039;DECRETO APRUEBA LICITACION DESDE 55473425L112;Si
MU216;2022-09-09;Decreto;2015;DECRETO APRUEBA LICITACION ID 396313LE12;Si
MU216;2022-09-09;Decreto;2012;DECRETO APRUEBA LICITACION DESDE 55473419L112;Si
MU216;2022-09-09;Decreto;2011;DECRETO APRUEBA LICITACION DESDE 55473420L112;Si
MU216;2022-09-09;Decreto;1950;DECRETO APRUEBA LICITACION N55473418L112;Si
MU216;2022-09-09;Decreto;1539;DECRETO APRUEBA LICITACION N55473416L112;Si
MU216;2022-09-09;Decreto;1407;DECRETO APRUEBA LICITACION N39633B212;Si
MU216;2022-09-09;Decreto;1380;DECRETO APRUEBA LICITACION N55473415L112;Si
MU216;2022-09-09;Decreto;1334;DECRETO APRUEBA LICITACION N39639LP12;Si
MU216;2022-09-09;Decreto;993;DECRETO APRUEBA LICITACION DESDE 55473414L112;Si
MU216;2022-09-09;Decreto;1118;DECRETO APRUEBA LICITACION DESDE 396314LE12;Si
MU216;2022-09-09;Decreto;152;DECRETO APRUEBA LICITACION N 396329LP11;Si
MU216;2022-09-09;Decreto;446;DECRETO APRUEBA LICITACION N5547342LE12;Si
MU216;2022-09-09;Decreto;438;DECRETO APRUEBA LICITACION N554734119L111;Si
MU216;2022-09-09;Decreto;34;DECRETO APRUEBA LICITACION N554734119L111;Si
MU216;2022-09-09;Decreto;154;DECRETO APRUEBA LICITACION N396327LP11;Si
MU216;2022-09-09;Decreto;105;DECRETO APRUEBA LICITACION N396325LP11;Si
MU216;2022-09-09;Decreto;3480;DECRETO APRUEBA LICITACION 397917LE13;Si
MU216;2022-09-09;Decreto;3353;DECRETO APRUEBA LICITACION 398036LE13;Si
MU216;2022-09-09;Decreto;3103;DECRETO APRUEBA LICITACION 398031L113;Si
MU216;2022-09-09;Decreto;3028;DECRETO APRUEBA LICITACION 398032L113;Si
MU216;2022-09-09;Decreto;3026;DECRETO APRUEBA LICITACION 398030L113;Si
MU216;2022-09-09;Decreto;2779;DECRETO APRUEBA LICITACION 398029L113;Si
MU216;2022-09-09;Decreto;2720;DECRETO APRUEBA LICITACION 398028L113;Si
MU216;2022-09-09;Decreto;2676;DECRETO APRUEBA LICITACION 398027L113;Si
MU216;2022-09-09;Decreto;1325;DECRETO APRUEBA LICITACION 398010LE13;Si
MU216;2022-09-09;Decreto;1131;DECRETO APRUEBA LICITACION 55473423L113;Si
MU216;2022-09-09;Decreto;1130;DECRETO APRUEBA LICITACION 55473422LE13;Si
MU216;2022-09-09;Decreto;500;DECRETO APRUEBA LICITACION 39802L113;Si
MU216;2022-09-09;Decreto;499;DECRETO APRUEBA LICITACION 39803L113;Si
MU216;2022-09-09;Decreto;498;DECRETO APRUEBA LICITACION 39801L113;Si
MU216;2022-09-09;Decreto;111;DECRETO APRUEBA LICITACION 398034L112;Si
MU216;2022-09-09;Decreto;4627;DECRETO APRUEBA LICITACION 398051L113;Si
MU216;2022-09-09;Decreto;4626;DECRETO APRUEBA LICITACION 398050L113;Si
MU216;2022-09-09;Decreto;4625;DECRETO APRUEBA LICITACION 398044L113;Si
MU216;2022-09-09;Decreto;4624;DECRETO APRUEBA LICITACION 398043L113;Si
MU216;2022-09-09;Decreto;4623;DECRETO APRUEBA LICITACION 398047L113;Si
MU216;2022-09-09;Decreto;4622;DECRETO APRUEBA LICITACION 398042L113;Si
MU216;2022-09-09;Decreto;4141;DECRETO APRUEBA LICITACION 398040L113;Si
MU216;2022-09-09;Decreto;3927;DECRETO APRUEBA LICITACION 398039L113;Si
MU216;2022-09-09;Decreto;3924;DECRETO APRUEBA LICITACION 398037L113;Si
MU216;2022-09-09;Decreto;3753;DECRETO APRUEBA LICITACION 398034L113;Si
MU216;2022-09-09;Decreto;3647;DECRETO APRUEBA LICITACION 398033L113;Si
MU216;2022-09-09;Decreto;2247;DECRETO APRUEBA LICITACION 398024L113;Si
MU216;2022-09-09;Decreto;2013;DECRETO APRUEBA LICITACION 398022L113;Si
MU216;2022-09-09;Decreto;1950;DECRETO APRUEBA LICITACION 398023L113;Si
MU216;2022-09-09;Decreto;1949;DECRETO APRUEBA LICITACION 398021L113;Si
MU216;2022-09-09;Decreto;1808;DECRETO APRUEBA LICITACION 398019L113;Si
MU216;2022-09-09;Decreto;1754;DECRETO APRUEBA LICITACION 398018L113;Si
MU216;2022-09-09;Decreto;1657;DECRETO APRUEBA LICITACION 398017L113;Si
MU216;2022-09-09;Decreto;1654;DECRETO APRUEBA LICITACION 398016L113;Si
MU216;2022-09-09;Decreto;1559;DECRETO APRUEBA LICITACION 398015LE13;Si
MU216;2022-09-09;Decreto;1512;DECRETO APRUEBA LICITACION 398013L113;Si
MU216;2022-09-09;Decreto;1511;DECRETO APRUEBA LICITACION 398012L113;Si
MU216;2022-09-09;Decreto;3862;DECRETO APRUEBA LICITACION 397920L113;Si
MU216;2022-09-09;Decreto;3861;DECRETO APRUEBA LICITACION 397921L113;Si
MU216;2022-09-09;Decreto;3604;DECRETO APRUEBA LICITACION 397919L113;Si
MU216;2022-09-09;Decreto;3515;DECRETO APRUEBA LICITACION 397916L113;Si
MU216;2022-09-09;Decreto;3486;DECRETO APRUEBA LICITACION 397918L113;Si
MU216;2022-09-09;Decreto;3064;DECRETO APRUEBA LICITACION 397915LE13;Si
MU216;2022-09-09;Decreto;2605;DECRETO APRUEBA LICITACION 397914LE13;Si
MU216;2022-09-09;Decreto;2144;DECRETO APRUEBA LICITACION 397912L113;Si
MU216;2022-09-09;Decreto;4340;DECRETO APRUEBA LICITACION 397926LE13;Si
MU216;2022-09-09;Decreto;4333;DECRETO APRUEBA LICITACION 397923LE13;Si
MU216;2022-09-09;Decreto;4284;DECRETO APRUEBA LICITACION 397927L113;Si
MU216;2022-09-09;Decreto;4191;DECRETO APRUEBA LICITACION 397925L113;Si
MU216;2022-09-09;Decreto;4021;DECRETO APRUEBA LICITACION 397924LE13;Si
MU216;2022-09-09;Decreto;3948;DECRETO APRUEBA LICITACION 397922L113;Si
MU216;2022-09-09;Decreto;2251;DECRETO APRUEBA LICITACION 397913L113;Si
MU216;2022-09-09;Decreto;1753;DECRETO APRUEBA LICITACION 397911L113;Si
MU216;2022-09-09;Decreto;913;DECRETO APRUEBA LICITACION 39798L113;Si
MU216;2022-09-09;Decreto;445;DECRETO APRUEBA LICITACION 39794L113;Si
MU216;2022-09-09;Decreto;444;DECRETO APRUEBA LICITACION 39795L113;Si
MU216;2022-09-09;Decreto;443;DECRETO APRUEBA LICITACION 39792LE13;Si
MU216;2022-09-09;Decreto;360;DECRETO APRUEBA LICITACION 39793L113;Si
MU216;2022-09-09;Decreto;359;DECRETO APRUEBA LICITACION 39796L113;Si
MU216;2022-09-09;Decreto;286;DECRETO APRUEBA LICITACION 39791L113;Si
MU216;2022-09-09;Decreto;722;DECRETO APRUEBA LICITACION 39797L113;Si
MU216;2022-09-09;Decreto;1248;DECRETO APRUEBA LICITACION 397910L113;Si
MU216;2022-09-09;Decreto;4775;DECRETO ADJUDICA LICITACION 55473472L112;Si
MU216;2022-09-09;Decreto;4615;DECRETO ADJUDICA LICITACION 55473464L114;Si
MU216;2022-09-09;Decreto;4575;DECRETO ADJUDICA LICITACION 55473465L113;Si
MU216;2022-09-09;Decreto;4529;DECRETO ADJUDICA LICITACION 55473463L113;Si
MU216;2022-09-09;Decreto;4461;DECRETO ADJUDICA LICITACION 55473462LE13;Si
MU216;2022-09-09;Decreto;4349;DECRETO ADJUDICA LICITACION 55473459L113;Si
MU216;2022-09-09;Decreto;4347;DECRETO ADJUDICA LICITACION 55473460L113;Si
MU216;2022-09-09;Decreto;4346;DECRETO ADJUDICA LICITACION 55473446LE13;Si
MU216;2022-09-09;Decreto;3352;DECRETO ADJUDICA LICITACION 396316LE13;Si
MU216;2022-09-09;Decreto;3349;DECRETO ADJUDICA LICITACION 55473450L113;Si
MU216;2022-09-09;Decreto;3341;DECRETO ADJUDICA LICITACION 396320LE13;Si
MU216;2022-09-09;Decreto;3283;DECRETO ADJUDICA LICITACION 55473447L113;Si
MU216;2022-09-09;Decreto;3257;DECRETO ADJUDICA LICITACION 396319LP13;Si
MU216;2022-09-09;Decreto;3157;DECRETO ADJUDICA LICITACION 55473448L113;Si
MU216;2022-09-09;Decreto;3070;DECRETO ADJUDICA LICITACION 55473440LE13;Si
MU216;2022-09-09;Decreto;3045;DECRETO APRUEBA LICITACION 55473445LE13;Si
MU216;2022-09-09;Decreto;3019;DECRETO ADJUDICA LICITACION 55473438LE13;Si
