fecha_publicacion_ta;c1;c2
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-08-30;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-14;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-09-09;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
2022-05-19;;
