organismo_codigo;fecha_publicacion_ta;nombre;numero_acto;denominacion_acto;activado
MU117;16-08-2022;Resolucion;<class 'str'>;2766119L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766120L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766117L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766118L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276697R117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276699R117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276697L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276695L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276648R117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276687R117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276674R117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276652R117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276645R317;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276610R217;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276688L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276683L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766113L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766115L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766109L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766111L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276692L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276690L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276693L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276691L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276694L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276671L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276670R117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276670L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276667R117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;27695L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766108L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766112L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766100L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276660R117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766114L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276687R217;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766107L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766104L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766103L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766102L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766106L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766101L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276689L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276674R217;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276672L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276696L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276699L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276698L117;Si
MU117;16-08-2022;Decreto;<class 'str'>;DECRETO ADJDICACION;Si
MU117;16-08-2022;Decreto;<class 'str'>;DECRETO ADJDICACION;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276660L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276687L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276680L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276679L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276678L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276677L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276659L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276658L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276676L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276675L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276674L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276673L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276642R117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276643R117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276646R117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276645R117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276667L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276664L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276668L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;27694L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276663L117;Si
MU117;16-08-2022;Decreto;<class 'str'>;276746LE16;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276662L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276647L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276641R117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276648L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276652L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;27665R117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;27664R117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276643L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276649L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276645L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276646L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276642L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276615R117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276618R117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276612R217;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276612R117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276617L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276613L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;27669R117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;27668R117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;27667R117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;27666R117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276654L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276610R117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276657L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276656L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;27693L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276638L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276634L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;27665L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;27663L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;27662L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276629L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276635L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276625L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276623L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276622L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276621L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276620L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276633R117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276632L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276631L117;Si
MU117;16-08-2022;Decreto;<class 'str'>;276747LE16;Si
MU117;16-08-2022;Resolucion;<class 'str'>;27665L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276626L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;27669L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;27663L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;27664L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;27692L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;27662L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;27691L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276937L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;27661L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276617L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;27652L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276616L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;27651L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276618L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276614L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276613L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276612L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276611L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276615L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;27667L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276610L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;27669L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;27668L117;Si
MU117;16-08-2022;Resolucion;<class 'str'>;27666L117;Si
MU117;16-08-2022;Decreto;<class 'str'>;ADJUDICA;Si
MU117;16-08-2022;Decreto;<class 'str'>;ADJUDICA;Si
MU117;16-08-2022;Decreto;<class 'str'>;ADJUDICA;Si
MU117;16-08-2022;Decreto;<class 'str'>;ADJUDICA;Si
MU117;16-08-2022;Decreto;<class 'str'>;ADJUDICA;Si
MU117;16-08-2022;Decreto;<class 'str'>;ADJUDICA;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276680L120;Si
MU117;16-08-2022;Decreto;<class 'str'>;ADJUDICA;Si
MU117;16-08-2022;Decreto;<class 'str'>;ADJUDICA;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276676L120;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276669L120;Si
MU117;16-08-2022;Decreto;<class 'str'>;ADJUDICA;Si
MU117;16-08-2022;Decreto;<class 'str'>;ADJUDICA;Si
MU117;16-08-2022;Decreto;<class 'str'>;ADJUDICA;Si
MU117;16-08-2022;Decreto;<class 'str'>;276661L120;Si
MU117;16-08-2022;Decreto;<class 'str'>;276663L120;Si
MU117;16-08-2022;Decreto;<class 'str'>;ADJUDICA;Si
MU117;16-08-2022;Decreto;<class 'str'>;ADJUDICA;Si
MU117;16-08-2022;Decreto;<class 'str'>;ADJUDICA;Si
MU117;16-08-2022;Decreto;<class 'str'>;ADJUDICA LICITACION PUBLICA;Si
MU117;16-08-2022;Decreto;<class 'str'>;ADJUDICA LICITACION PUBLICA;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276618L120;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276617L120;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276613L120;Si
MU117;16-08-2022;Resolucion;<class 'str'>;27668L120;Si
MU117;16-08-2022;Decreto;<class 'str'>;ACEPTA OFERTA Y ADJUDICA;Si
MU117;16-08-2022;Decreto;<class 'str'>;ACEPTA OFERTA Y ADJUDICA;Si
MU117;16-08-2022;Decreto;<class 'str'>;ACEPTA OFERTA Y ADJUDICA;Si
MU117;16-08-2022;Decreto;<class 'str'>;ACEPTA OFERTA Y ADJUDICA;Si
MU117;16-08-2022;Decreto;<class 'str'>;ADJUDICASE PROPUESTA PUBLICA;Si
MU117;16-08-2022;Decreto;<class 'str'>;ADJUDICASE PROPUESTA PUBLICA;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766219R116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766242L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766243L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766161R116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766286L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766295L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766266R116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766276R116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766255L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766177R116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766277L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766275L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766274L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766276L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766284L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766273L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766272L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766271L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766241L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766220L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766225L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766299L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766290L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766297L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766292L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766291L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766289L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766288L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766253L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766270L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766166L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766166R116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;LICITACION PUBLICA 276523L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;LICITACION PUBLICA 276522L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;LICITACION PUBLICA 276521L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;RESOLUCION;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766183R116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766182R116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766117R216;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766266L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766101L216;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766166R116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766220R116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766252L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766242L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766250L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766247L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766245L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766244L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766243L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766241L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766240L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766238L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766237L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276655R116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766207L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766285L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766281L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766254L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766199R116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766123L116;Si
MU117;16-08-2022;Decreto;<class 'str'>;ACEPTASE LA OFERTA Y ADJUDICACION;Si
MU117;16-08-2022;Decreto;<class 'str'>;ACEPTASE LA OFERTA Y ADJUDICACION;Si
MU117;16-08-2022;Resolucion;<class 'str'>;RESOLUCION;Si
MU117;16-08-2022;Resolucion;<class 'str'>;RESOLUCION;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766197R116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766220L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766232L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766192R116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766194R116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766221R116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766214R116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766236L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766226L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766231L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766201L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766224L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766153L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766228L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766137L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766202L116;Si
MU117;16-08-2022;Decreto;<class 'str'>;ACEPTASE LA OFERTA Y ADJUDICACION;Si
MU117;16-08-2022;Decreto;<class 'str'>;ACEPTASE LA OFERTA Y ADJUDICACION;Si
MU117;16-08-2022;Decreto;<class 'str'>;ACEPTASE LA OFERTA Y ADJUDICACION;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766223L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766222L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766210L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766219L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766218L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766217L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766216L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766215L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766214L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766221L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276655R116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766353R116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766206L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766157R116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766193R116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766186R116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766207L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766179R116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766178R116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766152L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766199L116;Si
MU117;16-08-2022;Decreto;<class 'str'>;DECRETO DE ADJUDICACION;Si
MU117;16-08-2022;Decreto;<class 'str'>;DECRETO DE ADJUDICACION;Si
MU117;16-08-2022;Decreto;<class 'str'>;DECRETO DE ADJUDICACION;Si
MU117;16-08-2022;Decreto;<class 'str'>;DECRETO DE ADJUDICACION;Si
MU117;16-08-2022;Decreto;<class 'str'>;DECRETO DE ADJUDICACION;Si
MU117;16-08-2022;Decreto;<class 'str'>;DECRETO DE ADJUDICACION;Si
MU117;16-08-2022;Decreto;<class 'str'>;DECRETO DE ADJUDICACION;Si
MU117;16-08-2022;Decreto;<class 'str'>;DECRETO DE ADJUDICACION;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766154L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766141L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766100L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;LICITACION PUBLICA 276518L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;LICITACION PUBLICA 276517L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276660L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766203L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;LICITACION PUBLICA 276516L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766205L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766204L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766170L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766164L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766171L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766194L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766193L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766192L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766101R116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766198L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766197L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766187L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766189L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766185L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766182L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766184L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766183L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766181L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766180L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766179L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766178L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766173L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766174L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766176L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766177L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766169L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766168L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766160L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766167L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766166L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766151L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766144L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766143L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766150L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766161L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766159L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766158L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766157L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766104L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;27669L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766108L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276662R116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766134L116;Si
MU117;16-08-2022;Decreto;<class 'str'>;ADJUDICA PROPUESTA PUBLICA;Si
MU117;16-08-2022;Decreto;<class 'str'>;ADJUDICA PROPUESTA PUBLICA;Si
MU117;16-08-2022;Decreto;<class 'str'>;ADJUDICA PROPUESTA PUBLICA;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766139L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;LICITACION PUBLICA 276515L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766162L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766155L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766156L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766138L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766147L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766145L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766135L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276668R116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766106R216;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766105R216;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766104R216;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766134L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276681R116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276681L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;27669L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276697L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276695L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276696L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766129L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;RESOLUCION;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276663L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766119L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766139L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766102R116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766105R116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766106R116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766104R116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766122L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766106L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766125L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766105L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766123L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766124L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766121L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766119L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766115L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766114L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766113L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276694L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766116L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766112L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766108L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766111L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766110L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766109L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276698L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766102L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;2766117L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276699L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276665R116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276672R116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276690L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276689L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276688L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276627R116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276682L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276680L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276677L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276678L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276675L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276674L116;Si
MU117;16-08-2022;Resolucion;<class 'str'>;276673L116;Si
